Repair Level,﻿height,weight,shootCatch,pos,birthCountry,MarjorAwards,AllStarTeams,TotalPts,TotalGoals,TotalPtsPost,TotalGoalsPost,TotalGWG,TotalGWGPost
0.0,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457,0.9791073124406457
0.1,0.98338081671415,0.9791073124406457,0.9786324786324786,0.9810066476733144,0.9810066476733144,0.9791073124406457,0.9781576448243114,0.9795821462488129,0.9791073124406457,0.9814814814814815,0.98005698005698,0.9748338081671415,0.9795821462488129
0.2,0.9791073124406457,0.9772079772079773,0.9791073124406457,0.9776828110161444,0.9772079772079773,0.9781576448243114,0.9791073124406457,0.9791073124406457,0.9772079772079773,0.9781576448243114,0.9753086419753086,0.9738841405508072,0.9805318138651472
0.30000000000000004,0.9772079772079773,0.9772079772079773,0.9795821462488129,0.976258309591643,0.9772079772079773,0.9786324786324786,0.9791073124406457,0.9757834757834758,0.9786324786324786,0.9748338081671415,0.9757834757834758,0.9691358024691358,0.9767331433998101
0.4,0.9757834757834758,0.9748338081671415,0.9767331433998101,0.9729344729344729,0.9772079772079773,0.9781576448243114,0.9757834757834758,0.9772079772079773,0.9757834757834758,0.976258309591643,0.976258309591643,0.9515669515669516,0.9753086419753086
0.5,0.9738841405508072,0.9743589743589743,0.976258309591643,0.9724596391263058,0.976258309591643,0.9748338081671415,0.9753086419753086,0.9738841405508072,0.9738841405508072,0.97340930674264,0.9724596391263058,0.9444444444444444,0.9738841405508072
0.6,0.9724596391263058,0.9729344729344729,0.9767331433998101,0.97340930674264,0.9748338081671415,0.9667616334283001,0.9738841405508072,0.9729344729344729,0.9724596391263058,0.97340930674264,0.9696106362773029,0.9311490978157645,0.9729344729344729
0.7,0.9715099715099715,0.9719848053181387,0.9753086419753086,0.9724596391263058,0.9729344729344729,0.9468186134852802,0.9719848053181387,0.9724596391263058,0.9724596391263058,0.9719848053181387,0.9710351377018044,0.9121557454890789,0.9729344729344729
0.7999999999999999,0.9715099715099715,0.9715099715099715,0.9724596391263058,0.9724596391263058,0.9715099715099715,0.7454890788224121,0.97340930674264,0.9719848053181387,0.9719848053181387,0.9715099715099715,0.9710351377018044,0.8888888888888888,0.9729344729344729
0.8999999999999999,0.9715099715099715,0.9715099715099715,0.9705603038936372,0.9715099715099715,0.9715099715099715,0.06790123456790123,0.9719848053181387,0.9715099715099715,0.9724596391263058,0.9715099715099715,0.9710351377018044,0.7188983855650523,0.9710351377018044
0.9999999999999999,0.9715099715099715,0.9715099715099715,0.9738841405508072,0.9715099715099715,0.9715099715099715,0.02849002849002849,0.9715099715099715,0.9715099715099715,0.9715099715099715,0.9715099715099715,0.9715099715099715,0.6424501424501424,0.9715099715099715
