Repair Level,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence,property_magnitude,age,age_cat,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
0.0,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801,0.6666131621187801
0.1,0.6579224948406329,0.6660857601467554,0.6686539784453107,0.6691584498968126,0.6216922724145838,0.6553772070626003,0.6778491171749599,0.6584498968126576,0.6742719559734006,0.6666131621187801,0.6758083008484292,0.6737674845218986,0.6370098601238248,0.6742719559734006,0.6742719559734006,0.6798899335014905,0.6538408621875716,0.6742719559734006,0.6758083008484292,0.6574180233891309,0.6609951845906903
0.2,0.6558816785141023,0.6344416418252694,0.6625315294657188,0.688053198807613,0.64210043567989,0.6645723457922494,0.6661086906672782,0.6656042192157762,0.6436367805549186,0.6855079110295803,0.6742719559734006,0.6666131621187801,0.6272873194221509,0.6758083008484292,0.6528319192845677,0.6609951845906903,0.6466865397844531,0.6753038293969273,0.6584498968126576,0.6589543682641597,0.6553772070626003
0.30000000000000004,0.6563861499656042,0.6241916991515708,0.6543682641595965,0.617060307268975,0.5741573033707865,0.6502637009860124,0.677344645723458,0.6625315294657188,0.6461820683329511,0.6609951845906903,0.6742719559734006,0.6609951845906903,0.601742719559734,0.6554001375831231,0.67223113964687,0.656913551937629,0.6476725521669342,0.6518229763815638,0.6349461132767713,0.6691584498968126,0.6686539784453107
0.4,0.6277688603531301,0.6456546663609264,0.610960788809906,0.6487273561109838,0.5884659481770236,0.6359550561797753,0.676840174271956,0.656409080486127,0.656913551937629,0.6523274478330658,0.6803944049529924,0.6487502866315066,0.6262325154781014,0.6666131621187801,0.6298555377207062,0.6661086906672782,0.6216234808530154,0.6329282274707636,0.6711992662233432,0.6492547580830085,0.6957119926622335
0.5,0.5996789727126806,0.6410456317358404,0.6559046090346251,0.6114423297408851,0.6272643889016281,0.6277917908736528,0.656409080486127,0.6477413437285027,0.6150424214629672,0.6824581518000459,0.6584498968126576,0.6584498968126576,0.6109149277688604,0.6712221967438661,0.692662233432699,0.6436367805549186,0.6328594359091951,0.6405870213253841,0.652304517312543,0.6380188030268287,0.6318963540472369
0.6,0.5843613850034396,0.5838569135519376,0.6548727356110984,0.5588167851410227,0.6400137583123138,0.6737445540013758,0.6809218069250171,0.6462049988534739,0.6635404723687228,0.6441641825269433,0.6518229763815638,0.6758083008484292,0.5787434074753497,0.6456775968814492,0.6477184132079798,0.6451731254299473,0.5991515707406558,0.5987158908507223,0.6390277459298326,0.6548727356110984,0.6630360009172208
0.7,0.6108919972483375,0.5787663379958725,0.6461820683329511,0.5537032790644347,0.6104104563173585,0.6466865397844531,0.6507911029580371,0.6799128640220133,0.6502637009860124,0.6620270580142169,0.6451731254299473,0.6252465030956202,0.5920201788580601,0.6507911029580371,0.6533363907360696,0.6446686539784453,0.5858518688374226,0.6441412520064205,0.6507681724375143,0.6640678743407475,0.6232286172896124
0.7999999999999999,0.5919972483375373,0.6006879156156845,0.6273102499426737,0.5393946342581977,0.5598027975235038,0.6175877092409998,0.6405870213253841,0.6436597110754414,0.6941756477872048,0.6528548498050906,0.6354735152487961,0.6344416418252694,0.5710616831002064,0.6206833295115799,0.6512955744095391,0.6375143315753268,0.5501031873423528,0.6354735152487961,0.688053198807613,0.6497592295345105,0.6395780784223801
0.8999999999999999,0.5751433157532676,0.5593212565925246,0.6124971336849346,0.5592983260720018,0.5332492547580829,0.6109378582893832,0.64519605595047,0.6528319192845677,0.6359550561797753,0.6436597110754414,0.6865397844531071,0.6186195826645264,0.5184590690208668,0.666131621187801,0.6574409539096537,0.6620270580142169,0.579706489337308,0.6119926622334327,0.637491401054804,0.6441412520064205,0.6201559275395552
0.9999999999999999,0.5404035771612016,0.5485897729878468,0.6451731254299473,0.5112818160972254,0.5250859894519606,0.6262554459986241,0.6370327906443476,0.6538867232286173,0.6436138500343958,0.630887411144233,0.6462049988534739,0.6936711763357029,0.5501261178628756,0.6441871130474661,0.6487502866315066,0.6324008254987388,0.5449896812657647,0.5930979133226324,0.6242146296720936,0.626278376519147,0.6288465948177023
