Repair Level,﻿Gender,Age_at_diagonsis,Race,IDH1,TP53,ATRX,PTEN,EGFR,CIC,MUC16,PIK3CA,NF1,PIK3R1,FUBP1,RB1,NOTCH1,BCOR,CSMD3,SMARCA4,GRIN2A,IDH2,FAT4,PDGFRA
0.0,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629,0.8805959123368629
0.1,0.874144299433637,0.8618320610687022,0.8703275055405073,0.8586062546170894,0.8600590987441517,0.8659197242058606,0.871509480423541,0.8580152671755725,0.8626939177542478,0.874144299433637,0.8676926865304112,0.8644668800787983,0.8671016990888943,0.8653287367643437,0.8547894607239597,0.8697365180989904,0.8703275055405073,0.874144299433637,0.8805959123368629,0.8676926865304112,0.8553804481654765,0.8644668800787983,0.8644668800787983
0.2,0.8735533119921202,0.8354346220142822,0.876779118443733,0.8339817778872198,0.8600590987441517,0.8653287367643437,0.8559714356069934,0.8451120413691209,0.845653779857178,0.8709184929820242,0.8574242797340557,0.8316178281211524,0.871509480423541,0.8462447672986949,0.8501108101452844,0.8553311992120167,0.8735533119921202,0.8682836739719281,0.8735533119921202,0.8565624230485103,0.8489288352622507,0.8559714356069934,0.8489288352622507
0.30000000000000004,0.8632849051957646,0.8034474267421817,0.8632849051957646,0.8134449642945087,0.8307067224821473,0.86414676188131,0.7999507510465402,0.8204875646392514,0.8124846097020438,0.8779610933267668,0.8541984732824428,0.8140359517360256,0.8580152671755725,0.8336124107362719,0.8069933513912829,0.827751785274563,0.8709184929820242,0.8650578675203152,0.8703275055405073,0.8069933513912829,0.8345727653287368,0.841886234917508,0.809628170401379
0.4,0.8703275055405073,0.8019945826151195,0.8665107116473775,0.8067224821472544,0.834523516375277,0.8072149716818517,0.7896823442501847,0.8172617581876385,0.8388820487564639,0.8612410736271854,0.8509726668308298,0.809628170401379,0.841886234917508,0.8195272100467865,0.801132725929574,0.8024870721497168,0.8709184929820242,0.866239842403349,0.8735533119921202,0.8043585323811869,0.768874661413445,0.8295739965525732,0.7946811130263483
0.5,0.8632849051957646,0.7635557744397932,0.8524255109578922,0.730755971435607,0.8101699088894361,0.8130755971435607,0.7703275055405072,0.7785520807682836,0.7693179019945826,0.8612410736271854,0.841886234917508,0.795863087909382,0.8348436345727653,0.7769514897808422,0.7553804481654764,0.8030780595912337,0.8709184929820242,0.8380694410243782,0.8665107116473775,0.8061314947057375,0.7410243782319625,0.8031765574981531,0.7703275055405072
0.6,0.8735533119921202,0.7236641221374045,0.8524255109578922,0.6894114750061562,0.8172125092341788,0.7743166707707461,0.7539276040384142,0.7360256094557991,0.7731346958877123,0.8541984732824428,0.8515636542723467,0.7835508495444472,0.8380694410243782,0.7974883033735534,0.7281211524255109,0.8139374538291061,0.8676926865304112,0.8354346220142822,0.8703275055405073,0.7803250430928342,0.6920462940162522,0.8005417384880571,0.7507017975868013
0.7,0.8676926865304112,0.734523516375277,0.8491997045062792,0.711130263481901,0.8204383156857917,0.7252893376015759,0.7172617581876385,0.6961339571534104,0.7528687515390298,0.8483378478207337,0.8457030288106377,0.7377985717803497,0.8322088155626692,0.7376015759665107,0.7163999015020931,0.7719527210046786,0.8644668800787983,0.8269391775424773,0.8665107116473775,0.7377985717803497,0.6674218172863826,0.7996798818025117,0.7269391775424772
0.7999999999999999,0.8632849051957646,0.6896330952967249,0.8421571041615366,0.6322580645161291,0.8095789214479192,0.7261511942871214,0.6636050233932529,0.6624230485102192,0.7478699827628663,0.841886234917508,0.8386604284658952,0.722260526963802,0.8160797833046047,0.7097020438315687,0.6507017975868012,0.7408273824181236,0.8612410736271854,0.8178527456291553,0.8709184929820242,0.7114011327259295,0.619625707953706,0.7624230485102191,0.7234425018468358
0.8999999999999999,0.8671016990888943,0.6517852745629156,0.8453829106131494,0.5703767544939671,0.7690962817040138,0.7070672248214726,0.6075843388327997,0.6122629894114751,0.7346466387589263,0.8354346220142822,0.8366165968973159,0.6680128047278995,0.8295739965525732,0.7237872445210539,0.6343018960847082,0.7472789953213494,0.8541984732824428,0.7967249445949274,0.8644668800787983,0.7169908889436098,0.5671509480423541,0.7410243782319625,0.6990888943609949
0.9999999999999999,0.8626939177542478,0.6702782565870475,0.8421571041615366,0.5032258064516129,0.7582368874661414,0.6201920709184929,0.5557005663629648,0.5738734301896085,0.6882541245998522,0.8348436345727653,0.8257572026594435,0.6067224821472543,0.8037675449396701,0.667717311007141,0.5697857670524501,0.7199704506279242,0.8509726668308298,0.7934991381433145,0.8568332922925388,0.6671509480423541,0.5,0.7254863334154149,0.6442501846835755
