Repair Level,﻿Gender,Age_at_diagonsis,Race,IDH1,TP53,ATRX,PTEN,EGFR,CIC,MUC16,PIK3CA,NF1,PIK3R1,FUBP1,RB1,NOTCH1,BCOR,CSMD3,SMARCA4,GRIN2A,IDH2,FAT4,PDGFRA
0.0,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776,0.8776223776223776
0.1,0.8706293706293706,0.8566433566433567,0.8671328671328671,0.8531468531468531,0.8566433566433567,0.8636363636363636,0.8671328671328671,0.8531468531468531,0.8601398601398601,0.8706293706293706,0.8636363636363636,0.8601398601398601,0.8636363636363636,0.8636363636363636,0.8496503496503497,0.8671328671328671,0.8671328671328671,0.8706293706293706,0.8776223776223776,0.8636363636363636,0.8496503496503497,0.8601398601398601,0.8601398601398601
0.2,0.8706293706293706,0.8286713286713286,0.8741258741258742,0.8251748251748252,0.8566433566433567,0.8636363636363636,0.8496503496503497,0.8391608391608392,0.8461538461538461,0.8671328671328671,0.8531468531468531,0.8251748251748252,0.8671328671328671,0.8461538461538461,0.8426573426573427,0.8566433566433567,0.8706293706293706,0.8636363636363636,0.8706293706293706,0.8496503496503497,0.8426573426573427,0.8496503496503497,0.8426573426573427
0.30000000000000004,0.8601398601398601,0.7972027972027972,0.8601398601398601,0.8041958041958042,0.8286713286713286,0.8636363636363636,0.7902097902097902,0.8111888111888111,0.8146853146853147,0.8741258741258742,0.8496503496503497,0.8041958041958042,0.8531468531468531,0.8356643356643356,0.7972027972027972,0.8286713286713286,0.8671328671328671,0.8601398601398601,0.8671328671328671,0.7972027972027972,0.8251748251748252,0.8356643356643356,0.8006993006993007
0.4,0.8671328671328671,0.7937062937062938,0.8636363636363636,0.7937062937062938,0.8321678321678322,0.8076923076923077,0.7797202797202797,0.8076923076923077,0.8426573426573427,0.8566433566433567,0.8461538461538461,0.8006993006993007,0.8356643356643356,0.8216783216783217,0.7902097902097902,0.8076923076923077,0.8671328671328671,0.8601398601398601,0.8706293706293706,0.7937062937062938,0.7552447552447552,0.8216783216783217,0.7832167832167832
0.5,0.8601398601398601,0.7552447552447552,0.8496503496503497,0.7132867132867133,0.8076923076923077,0.8146853146853147,0.7587412587412588,0.7657342657342657,0.7762237762237763,0.8566433566433567,0.8356643356643356,0.7832167832167832,0.8286713286713286,0.7832167832167832,0.7412587412587412,0.8076923076923077,0.8671328671328671,0.8321678321678322,0.8636363636363636,0.7937062937062938,0.7237762237762237,0.7937062937062938,0.7587412587412588
0.6,0.8706293706293706,0.7132867132867133,0.8496503496503497,0.6678321678321678,0.8146853146853147,0.7797202797202797,0.7377622377622378,0.7202797202797203,0.7797202797202797,0.8496503496503497,0.8461538461538461,0.7692307692307693,0.8321678321678322,0.8041958041958042,0.7097902097902098,0.8181818181818182,0.8636363636363636,0.8286713286713286,0.8671328671328671,0.7657342657342657,0.6713286713286714,0.7902097902097902,0.7342657342657343
0.7,0.8636363636363636,0.7237762237762237,0.8461538461538461,0.6888111888111889,0.8181818181818182,0.7342657342657343,0.6993006993006993,0.6783216783216783,0.7622377622377622,0.8426573426573427,0.8391608391608392,0.7202797202797203,0.8251748251748252,0.7482517482517482,0.6958041958041958,0.7797202797202797,0.8601398601398601,0.8181818181818182,0.8636363636363636,0.7202797202797203,0.6433566433566433,0.7867132867132867,0.7097902097902098
0.7999999999999999,0.8601398601398601,0.6783216783216783,0.8391608391608392,0.6013986013986014,0.8076923076923077,0.7377622377622378,0.6398601398601399,0.6398601398601399,0.7587412587412588,0.8356643356643356,0.8321678321678322,0.7027972027972028,0.8076923076923077,0.7237762237762237,0.6258741258741258,0.7517482517482518,0.8566433566433567,0.8076923076923077,0.8671328671328671,0.6923076923076923,0.5909090909090909,0.7482517482517482,0.7027972027972028
0.8999999999999999,0.8636363636363636,0.6398601398601399,0.8426573426573427,0.534965034965035,0.7657342657342657,0.7202797202797203,0.5804195804195804,0.5874125874125874,0.7482517482517482,0.8286713286713286,0.8286713286713286,0.6433566433566433,0.8216783216783217,0.7377622377622378,0.6048951048951049,0.7587412587412588,0.8496503496503497,0.7867132867132867,0.8601398601398601,0.6958041958041958,0.5314685314685315,0.7237762237762237,0.6783216783216783
0.9999999999999999,0.8601398601398601,0.6573426573426573,0.8391608391608392,0.46153846153846156,0.7552447552447552,0.6363636363636364,0.5209790209790209,0.541958041958042,0.7062937062937062,0.8286713286713286,0.8181818181818182,0.5769230769230769,0.7937062937062938,0.6853146853146853,0.534965034965035,0.7342657342657343,0.8461538461538461,0.7832167832167832,0.8531468531468531,0.6398601398601399,0.458041958041958,0.7062937062937062,0.6188811188811189
