Repair Level,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2
0.0,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8847926267281107
0.1,0.8940092165898618,0.8847926267281107,0.8940092165898618,0.8847926267281107,0.8894009216589862,0.8847926267281107,0.8894009216589862,0.8847926267281107,0.8940092165898618,0.8940092165898618,0.9032258064516129,0.8894009216589862,0.8894009216589862,0.8847926267281107,0.8847926267281107,0.8847926267281107,0.8940092165898618,0.8940092165898618,0.8847926267281107,0.8940092165898618,0.8940092165898618,0.8894009216589862,0.8940092165898618,0.8894009216589862,0.8847926267281107,0.8894009216589862,0.8894009216589862,0.8986175115207373,0.8847926267281107,0.9078341013824884,0.9078341013824884,0.8617511520737328
0.2,0.8847926267281107,0.8940092165898618,0.8847926267281107,0.8940092165898618,0.880184331797235,0.8847926267281107,0.880184331797235,0.7972350230414746,0.8986175115207373,0.8894009216589862,0.8894009216589862,0.8709677419354839,0.9170506912442397,0.880184331797235,0.7972350230414746,0.8847926267281107,0.8894009216589862,0.8894009216589862,0.8894009216589862,0.8894009216589862,0.783410138248848,0.8986175115207373,0.8894009216589862,0.8986175115207373,0.8986175115207373,0.8894009216589862,0.815668202764977,0.8940092165898618,0.8894009216589862,0.9124423963133641,0.8986175115207373,0.8294930875576036
0.30000000000000004,0.815668202764977,0.8847926267281107,0.8847926267281107,0.8894009216589862,0.880184331797235,0.8847926267281107,0.8847926267281107,0.8064516129032258,0.8940092165898618,0.8294930875576036,0.9124423963133641,0.8709677419354839,0.9124423963133641,0.8894009216589862,0.8294930875576036,0.8940092165898618,0.8986175115207373,0.8110599078341014,0.8571428571428571,0.8986175115207373,0.8248847926267281,0.8986175115207373,0.847926267281106,0.8571428571428571,0.880184331797235,0.8986175115207373,0.847926267281106,0.880184331797235,0.8894009216589862,0.815668202764977,0.8847926267281107,0.8064516129032258
0.4,0.8202764976958525,0.8755760368663594,0.9032258064516129,0.8847926267281107,0.8755760368663594,0.880184331797235,0.8894009216589862,0.8064516129032258,0.8894009216589862,0.8341013824884793,0.8940092165898618,0.8617511520737328,0.9078341013824884,0.8894009216589862,0.7741935483870968,0.9032258064516129,0.9032258064516129,0.8018433179723502,0.8709677419354839,0.8986175115207373,0.7649769585253456,0.8894009216589862,0.8571428571428571,0.8525345622119815,0.880184331797235,0.8894009216589862,0.8387096774193549,0.8940092165898618,0.8894009216589862,0.8248847926267281,0.9078341013824884,0.7788018433179723
0.5,0.815668202764977,0.8940092165898618,0.8940092165898618,0.8894009216589862,0.8847926267281107,0.8847926267281107,0.9124423963133641,0.847926267281106,0.8894009216589862,0.8341013824884793,0.8940092165898618,0.8571428571428571,0.9170506912442397,0.8755760368663594,0.7557603686635944,0.9078341013824884,0.9078341013824884,0.8064516129032258,0.8571428571428571,0.8986175115207373,0.7419354838709677,0.8847926267281107,0.8571428571428571,0.8617511520737328,0.8894009216589862,0.8986175115207373,0.847926267281106,0.8709677419354839,0.8847926267281107,0.7972350230414746,0.8986175115207373,0.783410138248848
0.6,0.8248847926267281,0.8894009216589862,0.7649769585253456,0.8986175115207373,0.7926267281105991,0.8294930875576036,0.7926267281105991,0.847926267281106,0.8940092165898618,0.7972350230414746,0.8755760368663594,0.7926267281105991,0.9216589861751152,0.9032258064516129,0.6728110599078341,0.8341013824884793,0.8894009216589862,0.8341013824884793,0.8294930875576036,0.8064516129032258,0.7511520737327189,0.8294930875576036,0.8248847926267281,0.8202764976958525,0.8847926267281107,0.8018433179723502,0.8202764976958525,0.8986175115207373,0.8248847926267281,0.7880184331797235,0.7557603686635944,0.7142857142857143
0.7,0.8248847926267281,0.8894009216589862,0.7373271889400922,0.9124423963133641,0.8202764976958525,0.8294930875576036,0.7649769585253456,0.8433179723502304,0.9078341013824884,0.783410138248848,0.9170506912442397,0.8018433179723502,0.9170506912442397,0.9170506912442397,0.6036866359447005,0.8433179723502304,0.8986175115207373,0.8433179723502304,0.8341013824884793,0.8110599078341014,0.6267281105990783,0.8341013824884793,0.8387096774193549,0.8248847926267281,0.880184331797235,0.8018433179723502,0.8294930875576036,0.8940092165898618,0.8294930875576036,0.6866359447004609,0.8018433179723502,0.6682027649769585
0.7999999999999999,0.8064516129032258,0.880184331797235,0.6820276497695853,0.9032258064516129,0.7741935483870968,0.8248847926267281,0.7050691244239631,0.8341013824884793,0.8986175115207373,0.8341013824884793,0.9032258064516129,0.783410138248848,0.9170506912442397,0.9032258064516129,0.5806451612903226,0.783410138248848,0.8986175115207373,0.7465437788018433,0.7695852534562212,0.8202764976958525,0.6082949308755761,0.7926267281105991,0.8064516129032258,0.7741935483870968,0.8571428571428571,0.7972350230414746,0.8110599078341014,0.8894009216589862,0.8202764976958525,0.6405529953917051,0.6774193548387096,0.6082949308755761
0.8999999999999999,0.8110599078341014,0.8940092165898618,0.5576036866359447,0.9078341013824884,0.7695852534562212,0.8387096774193549,0.576036866359447,0.7972350230414746,0.9078341013824884,0.8433179723502304,0.9032258064516129,0.7695852534562212,0.9262672811059908,0.8940092165898618,0.5529953917050692,0.8018433179723502,0.9078341013824884,0.6912442396313364,0.7603686635944701,0.8018433179723502,0.5806451612903226,0.8064516129032258,0.7926267281105991,0.7741935483870968,0.8571428571428571,0.7695852534562212,0.815668202764977,0.8847926267281107,0.815668202764977,0.5483870967741935,0.576036866359447,0.5622119815668203
