Repair Level,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2
0.0,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106
0.1,0.8571428571428571,0.847926267281106,0.8525345622119815,0.847926267281106,0.8571428571428571,0.847926267281106,0.8571428571428571,0.847926267281106,0.8571428571428571,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.847926267281106,0.8433179723502304,0.8571428571428571,0.8387096774193549,0.8571428571428571,0.847926267281106,0.847926267281106,0.8525345622119815,0.8617511520737328,0.847926267281106,0.8433179723502304,0.847926267281106,0.847926267281106,0.8525345622119815,0.8525345622119815,0.847926267281106,0.8571428571428571,0.847926267281106,0.847926267281106
0.2,0.847926267281106,0.8433179723502304,0.8433179723502304,0.8387096774193549,0.8525345622119815,0.8433179723502304,0.8248847926267281,0.8387096774193549,0.8387096774193549,0.8617511520737328,0.8433179723502304,0.8571428571428571,0.8847926267281107,0.8433179723502304,0.8202764976958525,0.8433179723502304,0.847926267281106,0.8387096774193549,0.8387096774193549,0.8433179723502304,0.8110599078341014,0.8387096774193549,0.8525345622119815,0.8571428571428571,0.8525345622119815,0.847926267281106,0.8387096774193549,0.8387096774193549,0.8433179723502304,0.8341013824884793,0.8294930875576036,0.8248847926267281
0.30000000000000004,0.8571428571428571,0.8525345622119815,0.8341013824884793,0.8525345622119815,0.8571428571428571,0.8571428571428571,0.8202764976958525,0.8663594470046083,0.8663594470046083,0.847926267281106,0.8663594470046083,0.8571428571428571,0.8617511520737328,0.8525345622119815,0.8202764976958525,0.847926267281106,0.8709677419354839,0.8110599078341014,0.8525345622119815,0.8617511520737328,0.8341013824884793,0.8525345622119815,0.8755760368663594,0.8294930875576036,0.8571428571428571,0.8663594470046083,0.8617511520737328,0.8433179723502304,0.8433179723502304,0.8202764976958525,0.8248847926267281,0.847926267281106
0.4,0.8709677419354839,0.8525345622119815,0.8433179723502304,0.8525345622119815,0.8525345622119815,0.8387096774193549,0.8202764976958525,0.8755760368663594,0.8617511520737328,0.8525345622119815,0.8571428571428571,0.8571428571428571,0.847926267281106,0.8341013824884793,0.8294930875576036,0.8387096774193549,0.8617511520737328,0.815668202764977,0.8617511520737328,0.8571428571428571,0.8294930875576036,0.8387096774193549,0.8709677419354839,0.847926267281106,0.8571428571428571,0.8571428571428571,0.8525345622119815,0.8387096774193549,0.8525345622119815,0.8018433179723502,0.8248847926267281,0.8110599078341014
0.5,0.8617511520737328,0.847926267281106,0.8433179723502304,0.8525345622119815,0.847926267281106,0.847926267281106,0.8294930875576036,0.8387096774193549,0.8387096774193549,0.8525345622119815,0.8847926267281107,0.8617511520737328,0.8755760368663594,0.8433179723502304,0.8110599078341014,0.8617511520737328,0.8617511520737328,0.8064516129032258,0.8525345622119815,0.8525345622119815,0.815668202764977,0.847926267281106,0.8617511520737328,0.8433179723502304,0.8709677419354839,0.8433179723502304,0.8248847926267281,0.847926267281106,0.8617511520737328,0.8064516129032258,0.8294930875576036,0.7926267281105991
0.6,0.8709677419354839,0.8617511520737328,0.7603686635944701,0.8571428571428571,0.8248847926267281,0.8617511520737328,0.7880184331797235,0.8202764976958525,0.8709677419354839,0.8617511520737328,0.847926267281106,0.8341013824884793,0.8894009216589862,0.8341013824884793,0.7465437788018433,0.8617511520737328,0.847926267281106,0.8387096774193549,0.8433179723502304,0.8294930875576036,0.8110599078341014,0.8571428571428571,0.8525345622119815,0.8571428571428571,0.8525345622119815,0.8341013824884793,0.8387096774193549,0.847926267281106,0.815668202764977,0.7926267281105991,0.7603686635944701,0.8018433179723502
0.7,0.8709677419354839,0.8387096774193549,0.7373271889400922,0.8755760368663594,0.8294930875576036,0.847926267281106,0.7603686635944701,0.8387096774193549,0.8525345622119815,0.8663594470046083,0.8341013824884793,0.8433179723502304,0.8940092165898618,0.8294930875576036,0.6820276497695853,0.8709677419354839,0.8709677419354839,0.847926267281106,0.8387096774193549,0.8387096774193549,0.7235023041474654,0.847926267281106,0.847926267281106,0.8433179723502304,0.8709677419354839,0.8387096774193549,0.847926267281106,0.8387096774193549,0.8341013824884793,0.7880184331797235,0.7649769585253456,0.7419354838709677
0.7999999999999999,0.8525345622119815,0.847926267281106,0.6682027649769585,0.8755760368663594,0.8294930875576036,0.8341013824884793,0.7004608294930875,0.8341013824884793,0.8525345622119815,0.8525345622119815,0.8433179723502304,0.847926267281106,0.880184331797235,0.8341013824884793,0.6451612903225806,0.8433179723502304,0.8571428571428571,0.7788018433179723,0.8387096774193549,0.8433179723502304,0.7373271889400922,0.8525345622119815,0.8387096774193549,0.8294930875576036,0.8387096774193549,0.8248847926267281,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.7096774193548387,0.6728110599078341,0.6589861751152074
0.8999999999999999,0.8847926267281107,0.8525345622119815,0.5990783410138248,0.8617511520737328,0.8248847926267281,0.8709677419354839,0.5898617511520737,0.8341013824884793,0.8387096774193549,0.8571428571428571,0.8294930875576036,0.8341013824884793,0.880184331797235,0.8294930875576036,0.6359447004608295,0.847926267281106,0.8571428571428571,0.7235023041474654,0.8294930875576036,0.8433179723502304,0.6405529953917051,0.8341013824884793,0.847926267281106,0.815668202764977,0.8571428571428571,0.8294930875576036,0.8387096774193549,0.847926267281106,0.8387096774193549,0.7050691244239631,0.5576036866359447,0.5714285714285714
