Repair Level,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2
0.0,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.9110119047619047
0.1,0.9110119047619047,0.9110119047619047,0.90625,0.9110119047619047,0.9157738095238095,0.9107142857142857,0.9017857142857143,0.9107142857142857,0.9017857142857143,0.90625,0.906547619047619,0.8976190476190476,0.90625,0.9068452380952381,0.90625,0.9110119047619047,0.9154761904761904,0.906547619047619,0.9110119047619047,0.9110119047619047,0.9110119047619047,0.906547619047619,0.90625,0.9110119047619047,0.906547619047619,0.9110119047619047,0.9113095238095238,0.9110119047619047,0.9017857142857143,0.9113095238095238,0.9017857142857143
0.2,0.9110119047619047,0.9202380952380953,0.9110119047619047,0.906547619047619,0.9113095238095238,0.8976190476190476,0.90625,0.9017857142857143,0.8973214285714286,0.90625,0.9020833333333333,0.8928571428571429,0.8922619047619047,0.8761904761904762,0.90625,0.9017857142857143,0.9113095238095238,0.90625,0.9110119047619047,0.8770833333333333,0.9110119047619047,0.90625,0.906547619047619,0.9017857142857143,0.9017857142857143,0.8979166666666667,0.9157738095238095,0.9157738095238095,0.85625,0.905952380952381,0.8964285714285715
0.30000000000000004,0.8863095238095238,0.9110119047619047,0.9163690476190476,0.90625,0.9020833333333333,0.8934523809523809,0.8872023809523809,0.8967261904761905,0.8970238095238096,0.893154761904762,0.8973214285714286,0.8708333333333333,0.8967261904761905,0.8636904761904762,0.888095238095238,0.9020833333333333,0.8794642857142857,0.9017857142857143,0.9160714285714285,0.8547619047619048,0.9017857142857143,0.9107142857142857,0.9113095238095238,0.9110119047619047,0.8800595238095238,0.8675595238095238,0.9157738095238095,0.90625,0.8803571428571428,0.8678571428571429,0.8922619047619047
0.4,0.8904761904761904,0.90625,0.9026785714285714,0.9017857142857143,0.9068452380952381,0.89375,0.8872023809523809,0.8925595238095239,0.90625,0.8794642857142857,0.9068452380952381,0.8934523809523809,0.8967261904761905,0.837202380952381,0.8922619047619047,0.9113095238095238,0.8889880952380953,0.90625,0.9113095238095238,0.8327380952380953,0.8967261904761905,0.90625,0.8973214285714286,0.9107142857142857,0.8985119047619048,0.8538690476190476,0.9068452380952381,0.906547619047619,0.8854166666666666,0.8497023809523809,0.8598214285714285
0.5,0.8991071428571429,0.9011904761904762,0.9122023809523809,0.906547619047619,0.9119047619047619,0.8848214285714285,0.8729166666666667,0.8973214285714286,0.8973214285714286,0.8699404761904762,0.9020833333333333,0.8574404761904761,0.8967261904761905,0.80625,0.8970238095238096,0.8976190476190476,0.8839285714285714,0.905952380952381,0.906547619047619,0.8029761904761905,0.8970238095238096,0.9017857142857143,0.9017857142857143,0.8970238095238096,0.8755952380952381,0.8407738095238095,0.9017857142857143,0.9107142857142857,0.8764880952380952,0.8639880952380952,0.8595238095238096
0.6,0.9047619047619048,0.9116071428571428,0.9166666666666666,0.9074404761904762,0.8851190476190476,0.8622023809523809,0.8401785714285714,0.8741071428571429,0.9074404761904762,0.8803571428571428,0.9315476190476191,0.8860119047619047,0.850297619047619,0.7892857142857143,0.8714285714285714,0.9077380952380952,0.8586309523809523,0.8797619047619047,0.9175595238095238,0.7892857142857143,0.8625,0.8904761904761904,0.8648809523809524,0.8738095238095238,0.8988095238095238,0.8238095238095238,0.8848214285714285,0.887797619047619,0.8577380952380953,0.7875,0.8407738095238095
0.7,0.9050595238095238,0.8925595238095239,0.9074404761904762,0.9077380952380952,0.9035714285714286,0.861904761904762,0.8264880952380953,0.8788690476190476,0.8982142857142857,0.8714285714285714,0.9220238095238096,0.8589285714285715,0.8592261904761904,0.7038690476190477,0.8895833333333334,0.9074404761904762,0.8720238095238095,0.8797619047619047,0.9175595238095238,0.7360119047619047,0.8717261904761905,0.8949404761904762,0.8702380952380953,0.8883928571428572,0.8854166666666666,0.8104166666666667,0.875,0.8696428571428572,0.8348214285714286,0.7827380952380952,0.7895833333333333
0.7999999999999999,0.8514880952380952,0.8976190476190476,0.8994047619047619,0.8982142857142857,0.9038690476190476,0.8345238095238094,0.6991071428571428,0.8514880952380952,0.9026785714285714,0.8761904761904762,0.9044642857142857,0.8455357142857143,0.8258928571428572,0.6949404761904762,0.8574404761904761,0.9122023809523809,0.8550595238095238,0.8800595238095238,0.9175595238095238,0.7226190476190476,0.8809523809523809,0.8898809523809523,0.8529761904761904,0.8830357142857143,0.8633928571428571,0.7705357142857143,0.8839285714285714,0.8925595238095239,0.8863095238095238,0.6648809523809524,0.6964285714285714
0.8999999999999999,0.8470238095238095,0.8883928571428572,0.9226190476190477,0.8892857142857142,0.9172619047619047,0.8482142857142857,0.6389880952380953,0.85625,0.9026785714285714,0.8898809523809523,0.9181547619047619,0.8014880952380953,0.8163690476190476,0.6419642857142858,0.862797619047619,0.9032738095238095,0.81875,0.875,0.9086309523809524,0.6645833333333333,0.8851190476190476,0.8898809523809523,0.8392857142857143,0.8922619047619047,0.8729166666666667,0.6946428571428571,0.8791666666666667,0.8839285714285714,0.8494047619047619,0.5660714285714286,0.5693452380952382
