Repair Level,﻿WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
0.0,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435,0.8206521739130435
0.1,0.8032608695652174,0.8195652173913044,0.8206521739130435,0.8184782608695652,0.8206521739130435,0.816304347826087,0.8206521739130435,0.8141304347826087,0.8195652173913044,0.8239130434782609,0.816304347826087,0.8043478260869565,0.7978260869565217,0.816304347826087,0.8108695652173913,0.8184782608695652,0.8228260869565217,0.8173913043478261,0.8206521739130435,0.8271739130434783,0.8173913043478261,0.8173913043478261,0.8184782608695652,0.8206521739130435,0.8130434782608695,0.8173913043478261,0.8206521739130435
0.2,0.7663043478260869,0.8195652173913044,0.8206521739130435,0.8152173913043478,0.8206521739130435,0.8043478260869565,0.8141304347826087,0.808695652173913,0.816304347826087,0.8184782608695652,0.808695652173913,0.7891304347826087,0.7663043478260869,0.816304347826087,0.7945652173913044,0.8239130434782609,0.8195652173913044,0.8097826086956522,0.8282608695652174,0.8184782608695652,0.8304347826086956,0.8293478260869566,0.8271739130434783,0.8206521739130435,0.8195652173913044,0.8228260869565217,0.8152173913043478
0.30000000000000004,0.7282608695652174,0.808695652173913,0.8206521739130435,0.8152173913043478,0.8206521739130435,0.8010869565217391,0.8010869565217391,0.8119565217391305,0.8152173913043478,0.8065217391304348,0.7869565217391304,0.7532608695652174,0.7271739130434782,0.8141304347826087,0.782608695652174,0.808695652173913,0.8173913043478261,0.8108695652173913,0.8141304347826087,0.8195652173913044,0.8315217391304348,0.8119565217391305,0.8097826086956522,0.8152173913043478,0.8293478260869566,0.8184782608695652,0.8260869565217391
0.4,0.7152173913043478,0.7967391304347826,0.8206521739130435,0.8054347826086956,0.8206521739130435,0.808695652173913,0.8097826086956522,0.8152173913043478,0.8054347826086956,0.808695652173913,0.7576086956521739,0.7576086956521739,0.6956521739130435,0.8195652173913044,0.7630434782608696,0.8130434782608695,0.8293478260869566,0.8054347826086956,0.8021739130434783,0.8010869565217391,0.8217391304347826,0.816304347826087,0.816304347826087,0.8097826086956522,0.8119565217391305,0.8119565217391305,0.8032608695652174
0.5,0.7010869565217391,0.7880434782608695,0.8206521739130435,0.8021739130434783,0.8206521739130435,0.7847826086956522,0.7913043478260869,0.8141304347826087,0.7978260869565217,0.7989130434782609,0.7347826086956522,0.7489130434782608,0.675,0.8076086956521739,0.7336956521739131,0.8076086956521739,0.8108695652173913,0.8010869565217391,0.8065217391304348,0.8097826086956522,0.8010869565217391,0.8173913043478261,0.7978260869565217,0.808695652173913,0.808695652173913,0.8076086956521739,0.8043478260869565
0.6,0.5630434782608695,0.782608695652174,0.8206521739130435,0.6565217391304348,0.8206521739130435,0.6695652173913044,0.5967391304347827,0.6076086956521739,0.6119565217391304,0.6293478260869565,0.7358695652173913,0.6184782608695653,0.6402173913043478,0.6630434782608695,0.5673913043478261,0.6630434782608695,0.808695652173913,0.7880434782608695,0.7934782608695652,0.7978260869565217,0.8010869565217391,0.8054347826086956,0.7934782608695652,0.7869565217391304,0.7989130434782609,0.7869565217391304,0.8054347826086956
0.7,0.5467391304347826,0.7543478260869565,0.8206521739130435,0.6456521739130435,0.8206521739130435,0.6565217391304348,0.6054347826086957,0.6043478260869565,0.6010869565217392,0.6304347826086957,0.7054347826086956,0.591304347826087,0.6391304347826087,0.6673913043478261,0.5608695652173913,0.6554347826086957,0.7989130434782609,0.775,0.8065217391304348,0.7902173913043479,0.783695652173913,0.7945652173913044,0.7728260869565218,0.7760869565217391,0.7760869565217391,0.7739130434782608,0.8021739130434783
0.7999999999999999,0.5554347826086956,0.75,0.8195652173913044,0.6423913043478261,0.8206521739130435,0.6369565217391304,0.5978260869565217,0.5945652173913043,0.6043478260869565,0.6304347826086957,0.6554347826086957,0.5358695652173913,0.6293478260869565,0.6728260869565217,0.5554347826086956,0.6565217391304348,0.7923913043478261,0.7597826086956522,0.7923913043478261,0.7847826086956522,0.7956521739130434,0.7978260869565217,0.758695652173913,0.7619565217391304,0.7717391304347826,0.7630434782608696,0.775
0.8999999999999999,0.5467391304347826,0.7391304347826086,0.8206521739130435,0.6413043478260869,0.8206521739130435,0.6358695652173914,0.592391304347826,0.592391304347826,0.6021739130434782,0.6326086956521739,0.6195652173913043,0.49130434782608695,0.616304347826087,0.6619565217391304,0.5510869565217391,0.6478260869565218,0.7684782608695652,0.7521739130434782,0.7728260869565218,0.7641304347826087,0.7771739130434783,0.7804347826086957,0.758695652173913,0.7684782608695652,0.7521739130434782,0.7478260869565218,0.7641304347826087
0.9999999999999999,0.5521739130434783,0.7097826086956521,0.8206521739130435,0.6358695652173914,0.8206521739130435,0.6380434782608696,0.6,0.5967391304347827,0.5967391304347827,0.6326086956521739,0.5739130434782609,0.46195652173913043,0.6065217391304348,0.6695652173913044,0.5532608695652174,0.6478260869565218,0.7815217391304348,0.7097826086956521,0.7706521739130435,0.7641304347826087,0.7793478260869565,0.7815217391304348,0.7239130434782609,0.7532608695652174,0.7391304347826086,0.7565217391304347,0.7793478260869565
