Repair Level,﻿SUBURB,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN,NEAREST_STN_DIST,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH,NEAREST_SCH_DIST
0.0,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067,0.6236861538420067
0.1,0.6102277325757699,0.6200321566499091,0.6231552441362067,0.6004906494811153,0.587723969727753,0.5804972618247376,0.5906216943634253,0.5979698614951804,0.6102009830421775,0.5921546463665353,0.605608806709577,0.6065502108057448,0.6081931811479742,0.6100865831217601,0.5817343746527861
0.2,0.6066889299554138,0.6152450398623619,0.6149670542608112,0.5832086476774885,0.5826146792512833,0.5704431653822273,0.5756203464946986,0.5916079703252637,0.6067287639038489,0.5613277801530258,0.6020615523569602,0.6001551068007995,0.6085936521607169,0.6114647850747669,0.5648163360306511
0.30000000000000004,0.5902731702690865,0.6163389446914468,0.5872956796650494,0.5884770624281582,0.557645806687573,0.5681702465145987,0.5542776758368856,0.5939644736223597,0.6044481410163387,0.5382986092408492,0.5993500848392737,0.5908374195744953,0.5787248382130075,0.5856046344995166,0.5295200848081675
0.4,0.5915235624778149,0.6090739683788837,0.5471102070160209,0.5607796573916695,0.5377870333039113,0.5325193833343279,0.5162174647153991,0.5785853341235203,0.5848615767275427,0.5033093089218565,0.5985709750882482,0.5682289724319513,0.5698573586674032,0.5814381265644702,0.496877229682655
0.5,0.5654623506239073,0.6010594107374311,0.44828301503446166,0.5565833913426592,0.4996799308385399,0.5120616206759325,0.4809710220407305,0.5603418406360076,0.5565927284405372,0.46327408643783463,0.5798128696410649,0.5482162705032954,0.5622913164031828,0.5516570312048429,0.4530547455595618
0.6,0.5101195806850756,0.5786419837650638,0.3766286104093788,0.4442628533862112,0.3888480902151573,0.4126662552784499,0.39336597477867197,0.5463834768604141,0.5294691225040279,0.37606930352473134,0.5091092270309077,0.5200704511775217,0.540075527146203,0.5038103549378523,0.3767153864663886
0.7,0.4461225304637505,0.5546815193171812,0.3228596581960175,0.382261227671302,0.3379794257392945,0.36292859763050855,0.33284694087609634,0.5130629634505328,0.45103192187866925,0.3388310818369441,0.5067042003419386,0.5146246362757804,0.5292013225063934,0.4547339718960379,0.3344325004007247
0.7999999999999999,0.3728776519977872,0.5443677625168133,0.2691656320896476,0.30656654651503323,0.302287706033165,0.31743558919519166,0.2724642385641891,0.4889206313381683,0.3945792084116849,0.28046436807153396,0.49226514071658567,0.4820026494106274,0.46336806725503854,0.4050566330731259,0.29838897499414085
0.8999999999999999,0.31149991607934635,0.5160255616074815,0.2530824997190064,0.2647350992105808,0.3010950640297385,0.28250751513844974,0.2590907296287017,0.4398138198677698,0.35144188191549897,0.26084913401957843,0.47241993254087866,0.44119449222186513,0.44649253052328497,0.3285203823951929,0.26653833897540924
0.9999999999999999,0.2877479304405801,0.4893451175806005,0.25,0.25,0.25828872676834536,0.2506903161286739,0.24886104783599095,0.39702007820875784,0.28243986545079436,0.2506464120292762,0.45656658175602816,0.405832703269962,0.4233951203909042,0.2833323754257101,0.25200609803992935
