Repair Level,﻿SUBURB,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN,NEAREST_STN_DIST,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH,NEAREST_SCH_DIST
0.0,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385,0.6352317558363385
0.1,0.6220263627250924,0.6089832773135859,0.6111924046077857,0.6179147135646682,0.6024347920048918,0.6118055708005798,0.6156587774952113,0.5942789100400261,0.6225469689909345,0.6121411286735696,0.6033144686161928,0.6184617229025124,0.622940689013738,0.6236541883093607,0.5996668178496671
0.2,0.5831765585055059,0.5998552016870983,0.5901377939150172,0.5801090160493518,0.5337150596905588,0.5731536332999582,0.5945921899302118,0.5565368557371734,0.5880093068443795,0.5412825242112901,0.5965552250148438,0.5359950620556337,0.5804277394851352,0.5928824842731376,0.5395816118366028
0.30000000000000004,0.5428866229399352,0.5671276640537076,0.5684104488834525,0.5183653276609266,0.48768449171126116,0.5063381146922435,0.5615594635841914,0.530684750228761,0.5573735074358941,0.4782025409577587,0.5593944223991865,0.4877109787499987,0.5377193904303705,0.5593137071415202,0.5033768884154546
0.4,0.4830496047317736,0.5300246162598703,0.5205348083637558,0.4453214245920689,0.43904368555570916,0.46650085094390903,0.5173065785872047,0.5031934889863656,0.49975719857185374,0.4240270727906844,0.5302757536196737,0.42324202311725,0.4904541737856166,0.48051597458925044,0.4344336187859328
0.5,0.4023784063768183,0.49962817028379636,0.4784011026354492,0.37544944177770867,0.3744648817811249,0.4007761424106705,0.4570978735849426,0.4648317065796649,0.4394808878418225,0.3845456797192278,0.4974248849305565,0.3808296478725245,0.4225685759544653,0.4054099664070172,0.38341665584746343
0.6,0.324006415544528,0.4664654419928921,0.4256838043702835,0.3201145770054573,0.34433076575204535,0.33519353239180827,0.38958021977531954,0.4336990420531709,0.38547679399539647,0.3329492391141665,0.4814130376743806,0.31093521735536256,0.3986115335650272,0.3532533426192682,0.3506811110032525
0.7,0.258454741014859,0.4364156196336324,0.36990312804173964,0.30504202095626776,0.331879204553887,0.2991034557221036,0.36431982427898946,0.4039602771453952,0.34466074787649204,0.3093570125387276,0.4624648272277583,0.2646647188956627,0.3515175215209244,0.29049939148056214,0.3273732636822473
0.7999999999999999,0.2859473385789175,0.40613124781114807,0.33475108307798873,0.26147208922844134,0.3599830174240337,0.29145965829268916,0.3194463089823798,0.39275732095605054,0.3344022155841575,0.28476560682209495,0.4276289259558317,0.2584848511289074,0.3170142839494019,0.26033781296939196,0.3008148818039925
0.8999999999999999,0.25631824316034846,0.3863520632463463,0.3367800731401004,0.24939056050104147,0.3887987896041435,0.28724420480886004,0.26222367011840697,0.3600238449092805,0.3097771124086913,0.2631547575966814,0.4028428674810254,0.24348675749537818,0.2631114468398952,0.2475769844190897,0.2774778587221872
0.9999999999999999,0.25,0.3503266677608783,0.35110391031443666,0.2544741549959335,0.26260304969470116,0.25,0.2481597350018403,0.31128585708327083,0.2487553342816501,0.25,0.3779856927542953,0.25,0.25,0.24458655379708016,0.25
