Repair Level,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0.0,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014,0.6881363244176014
0.1,0.698662640207075,0.6776100086281277,0.6629853321829163,0.6893011216566005,0.6974978429680759,0.6869715271786022,0.6746764452113891,0.6881363244176014,0.6776100086281277,0.7027610008628128,0.679939603106126,0.6852027610008629,0.7255823986194996,0.6940034512510785,0.7039257981018119,0.6933994823123382,0.6811044003451251,0.6828731665228646,0.6694132873166523,0.6817083692838655,0.6828731665228646,0.6998274374460742,0.709792924935289,0.6828731665228646,0.6881363244176014,0.6922346850733391,0.6922346850733391,0.698662640207075,0.6974978429680759,0.7086281276962899
0.2,0.6869715271786022,0.6787748058671268,0.6998274374460742,0.6764452113891286,0.6963330457290768,0.6951682484900776,0.6893011216566005,0.6933994823123382,0.6787748058671268,0.6974978429680759,0.6729076790336497,0.6881363244176014,0.6951682484900776,0.69106988783434,0.7050905953408111,0.667083692838654,0.7068593615185504,0.6933994823123382,0.6893011216566005,0.679939603106126,0.6840379637618637,0.702200172562554,0.6817083692838655,0.6963330457290768,0.7015962036238136,0.6922346850733391,0.6968938740293357,0.6758412424503882,0.6664797238999137,0.6618205349439172
0.30000000000000004,0.7056945642795514,0.7326143226919759,0.6693701466781709,0.698662640207075,0.6817083692838655,0.6817083692838655,0.65297670405522,0.6957290767903365,0.6641501294219154,0.709792924935289,0.6676445211389128,0.6963330457290768,0.6840379637618637,0.6963330457290768,0.6717428817946506,0.6875754961173426,0.6682484900776532,0.6735116479723899,0.69106988783434,0.6974978429680759,0.6869715271786022,0.7004314063848145,0.6828731665228646,0.6787748058671268,0.679939603106126,0.6922346850733391,0.6957290767903365,0.7045297670405521,0.6653149266609146,0.702200172562554
0.4,0.6805435720448663,0.6752804141501294,0.6886971527178603,0.6922346850733391,0.7296807592752372,0.7203192407247627,0.65297670405522,0.6963330457290768,0.6881363244176014,0.6811044003451251,0.6828731665228646,0.6881363244176014,0.6846419327006039,0.6922346850733391,0.6735116479723899,0.6870146678170836,0.6694132873166523,0.6940034512510785,0.6653149266609146,0.7179896462467644,0.7056945642795514,0.6787748058671268,0.6723468507333908,0.679939603106126,0.6963330457290768,0.7074633304572908,0.6904659188955997,0.6840379637618637,0.6723468507333908,0.7045297670405521
0.5,0.6711820534943918,0.703364969801553,0.6711389128559102,0.6887402933563417,0.7056945642795514,0.6764452113891286,0.6313201035375324,0.6945642795513374,0.6887402933563417,0.6858067299396031,0.6822691975841242,0.6916307161345988,0.709792924935289,0.6524590163934426,0.7080241587575496,0.6881794650560829,0.6424935289042277,0.6904659188955997,0.6845987920621226,0.709792924935289,0.686367558239862,0.6845987920621226,0.6869715271786022,0.668809318377912,0.6933994823123382,0.6998274374460742,0.6582830025884383,0.7015962036238136,0.6331320103537532,0.6864106988783434
0.6,0.662381363244176,0.6869715271786022,0.5275237273511648,0.7091889559965487,0.6945642795513374,0.7080241587575496,0.67053494391717,0.5263589301121656,0.5644521138912856,0.5784728213977567,0.6682916307161346,0.702200172562554,0.6834771354616048,0.660655737704918,0.687532355478861,0.6518550474547024,0.6793356341673857,0.6957290767903365,0.6822691975841242,0.7208800690250216,0.7015962036238136,0.698662640207075,0.6928386540120794,0.6559965487489214,0.566220880069025,0.6471527178602243,0.5550474547023296,0.6682053494391718,0.6740724762726489,0.6928386540120794
0.7,0.6711820534943918,0.6600517687661778,0.5275237273511648,0.6582830025884383,0.6881363244176014,0.6969370146678171,0.6202329594477998,0.523425366695427,0.565056082830026,0.5667817083692839,0.6969370146678171,0.7086281276962899,0.703364969801553,0.6776100086281277,0.6717428817946506,0.6383951682484901,0.6886971527178603,0.6828731665228646,0.6968938740293357,0.7214840379637619,0.7109577221742882,0.6893011216566005,0.6887402933563417,0.6530629853321829,0.5890422778257118,0.644823123382226,0.5650129421915444,0.6805004314063848,0.6641501294219154,0.6284728213977566
0.7999999999999999,0.6659188955996549,0.6635893011216566,0.5163934426229508,0.6582830025884383,0.6881363244176014,0.6946074201898188,0.6014667817083693,0.5017687661777395,0.5685504745470233,0.5527178602243313,0.6185504745470233,0.7285159620362381,0.6887402933563417,0.6361087144089732,0.6629421915444349,0.6366695427092322,0.6781708369283865,0.6729076790336497,0.698662640207075,0.7156169111302847,0.7185504745470233,0.686367558239862,0.7109577221742882,0.678213977566868,0.6130284728213977,0.6641501294219154,0.5761432269197584,0.6927955133735979,0.6518550474547024,0.6495685936151855
0.8999999999999999,0.6752804141501294,0.6489646246764452,0.5088006902502158,0.6647109577221743,0.7062553925798102,0.6448662640207075,0.5938740293356342,0.5122950819672132,0.5714840379637619,0.5609145815358068,0.6653580672993961,0.6764452113891286,0.6635893011216566,0.6249784296807592,0.6594477998274375,0.6793787748058671,0.6980586712683348,0.6582830025884383,0.6816652286453839,0.7279119930974978,0.6846419327006039,0.6653149266609146,0.727351164797239,0.6542277825711821,0.5779119930974979,0.6167385677308024,0.5287316652286453,0.6453839516824849,0.6594477998274375,0.627351164797239
