Repair Level,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2
0.0,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641
0.1,0.9078341013824884,0.9032258064516129,0.9124423963133641,0.9170506912442397,0.9124423963133641,0.9170506912442397,0.9124423963133641,0.9170506912442397,0.9078341013824884,0.9078341013824884,0.9124423963133641,0.9124423963133641,0.9170506912442397,0.9032258064516129,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9078341013824884,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9078341013824884,0.9078341013824884,0.9124423963133641,0.9170506912442397,0.9124423963133641,0.9170506912442397,0.9170506912442397,0.8709677419354839
0.2,0.9124423963133641,0.9032258064516129,0.9078341013824884,0.9124423963133641,0.9078341013824884,0.9170506912442397,0.9078341013824884,0.9124423963133641,0.9124423963133641,0.9032258064516129,0.9078341013824884,0.9124423963133641,0.9124423963133641,0.8433179723502304,0.9078341013824884,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.9124423963133641,0.8571428571428571,0.9078341013824884,0.9124423963133641,0.9170506912442397,0.9078341013824884,0.9078341013824884,0.9124423963133641,0.9170506912442397,0.9032258064516129,0.8663594470046083,0.9262672811059908,0.8663594470046083
0.30000000000000004,0.8525345622119815,0.9078341013824884,0.8940092165898618,0.9170506912442397,0.9124423963133641,0.8940092165898618,0.9078341013824884,0.8894009216589862,0.9170506912442397,0.9078341013824884,0.9032258064516129,0.8571428571428571,0.9032258064516129,0.8433179723502304,0.9078341013824884,0.9078341013824884,0.8525345622119815,0.9078341013824884,0.9124423963133641,0.847926267281106,0.9124423963133641,0.9124423963133641,0.9216589861751152,0.9124423963133641,0.8894009216589862,0.8617511520737328,0.8940092165898618,0.9078341013824884,0.8525345622119815,0.9308755760368663,0.8617511520737328
0.4,0.8617511520737328,0.8986175115207373,0.8940092165898618,0.9078341013824884,0.9032258064516129,0.8940092165898618,0.9032258064516129,0.8847926267281107,0.9078341013824884,0.9032258064516129,0.8986175115207373,0.8571428571428571,0.9078341013824884,0.7972350230414746,0.9078341013824884,0.9078341013824884,0.8617511520737328,0.9032258064516129,0.9078341013824884,0.8433179723502304,0.9124423963133641,0.9078341013824884,0.9124423963133641,0.9032258064516129,0.8986175115207373,0.8525345622119815,0.8940092165898618,0.9124423963133641,0.8571428571428571,0.9354838709677419,0.8433179723502304
0.5,0.8525345622119815,0.8986175115207373,0.8940092165898618,0.9124423963133641,0.9078341013824884,0.8341013824884793,0.8986175115207373,0.880184331797235,0.9124423963133641,0.8894009216589862,0.8986175115207373,0.783410138248848,0.9078341013824884,0.7557603686635944,0.9078341013824884,0.9078341013824884,0.8617511520737328,0.9078341013824884,0.9078341013824884,0.7649769585253456,0.9078341013824884,0.9078341013824884,0.9170506912442397,0.9124423963133641,0.8940092165898618,0.7972350230414746,0.9124423963133641,0.9124423963133641,0.8294930875576036,0.9262672811059908,0.8202764976958525
0.6,0.8433179723502304,0.8894009216589862,0.8940092165898618,0.880184331797235,0.9078341013824884,0.8294930875576036,0.8525345622119815,0.8571428571428571,0.9170506912442397,0.9032258064516129,0.9032258064516129,0.7926267281105991,0.8617511520737328,0.7142857142857143,0.8617511520737328,0.8894009216589862,0.8755760368663594,0.9032258064516129,0.8986175115207373,0.7557603686635944,0.8571428571428571,0.8755760368663594,0.8433179723502304,0.8341013824884793,0.8525345622119815,0.7880184331797235,0.8525345622119815,0.8387096774193549,0.8433179723502304,0.7788018433179723,0.7419354838709677
0.7,0.847926267281106,0.880184331797235,0.8940092165898618,0.8617511520737328,0.9078341013824884,0.8202764976958525,0.8525345622119815,0.8617511520737328,0.8940092165898618,0.8847926267281107,0.9032258064516129,0.783410138248848,0.8663594470046083,0.631336405529954,0.8709677419354839,0.8894009216589862,0.8709677419354839,0.9032258064516129,0.9032258064516129,0.7235023041474654,0.8525345622119815,0.8755760368663594,0.8617511520737328,0.8433179723502304,0.8525345622119815,0.7419354838709677,0.8571428571428571,0.8387096774193549,0.8110599078341014,0.8018433179723502,0.7004608294930875
0.7999999999999999,0.8064516129032258,0.8755760368663594,0.8617511520737328,0.8709677419354839,0.9078341013824884,0.7419354838709677,0.7142857142857143,0.8387096774193549,0.8986175115207373,0.8709677419354839,0.8940092165898618,0.7603686635944701,0.8617511520737328,0.6267281105990783,0.7926267281105991,0.8940092165898618,0.7788018433179723,0.8986175115207373,0.9032258064516129,0.7327188940092166,0.8525345622119815,0.880184331797235,0.783410138248848,0.8525345622119815,0.847926267281106,0.7096774193548387,0.8387096774193549,0.8341013824884793,0.7972350230414746,0.7004608294930875,0.6221198156682027
0.8999999999999999,0.7972350230414746,0.8571428571428571,0.8663594470046083,0.8663594470046083,0.9078341013824884,0.728110599078341,0.5391705069124424,0.8387096774193549,0.8894009216589862,0.880184331797235,0.8986175115207373,0.7096774193548387,0.8571428571428571,0.6267281105990783,0.783410138248848,0.880184331797235,0.7373271889400922,0.8894009216589862,0.9032258064516129,0.6175115207373272,0.847926267281106,0.8847926267281107,0.7695852534562212,0.847926267281106,0.8294930875576036,0.6543778801843319,0.8387096774193549,0.8387096774193549,0.7880184331797235,0.5806451612903226,0.5207373271889401
