Repair Level,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2
0.0,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304,0.8433179723502304
0.1,0.847926267281106,0.8341013824884793,0.8433179723502304,0.8387096774193549,0.847926267281106,0.8341013824884793,0.8433179723502304,0.847926267281106,0.8525345622119815,0.8525345622119815,0.8525345622119815,0.8433179723502304,0.8387096774193549,0.847926267281106,0.8341013824884793,0.8387096774193549,0.8433179723502304,0.8341013824884793,0.8525345622119815,0.8571428571428571,0.847926267281106,0.8433179723502304,0.8387096774193549,0.847926267281106,0.8525345622119815,0.8433179723502304,0.8433179723502304,0.8341013824884793,0.847926267281106,0.8709677419354839,0.8571428571428571,0.8709677419354839
0.2,0.8433179723502304,0.8571428571428571,0.8525345622119815,0.847926267281106,0.8387096774193549,0.8433179723502304,0.8617511520737328,0.8294930875576036,0.8663594470046083,0.8571428571428571,0.8433179723502304,0.8433179723502304,0.8571428571428571,0.8571428571428571,0.8202764976958525,0.8433179723502304,0.8387096774193549,0.847926267281106,0.8571428571428571,0.8571428571428571,0.8294930875576036,0.8433179723502304,0.847926267281106,0.8571428571428571,0.847926267281106,0.8433179723502304,0.8202764976958525,0.8433179723502304,0.8248847926267281,0.847926267281106,0.8617511520737328,0.8617511520737328
0.30000000000000004,0.8617511520737328,0.8433179723502304,0.815668202764977,0.8387096774193549,0.8433179723502304,0.8387096774193549,0.8433179723502304,0.8341013824884793,0.847926267281106,0.8433179723502304,0.8709677419354839,0.847926267281106,0.8755760368663594,0.847926267281106,0.8387096774193549,0.8433179723502304,0.8617511520737328,0.8110599078341014,0.8663594470046083,0.8709677419354839,0.8294930875576036,0.8525345622119815,0.8571428571428571,0.8617511520737328,0.8433179723502304,0.8571428571428571,0.8663594470046083,0.8387096774193549,0.8525345622119815,0.8202764976958525,0.8248847926267281,0.8617511520737328
0.4,0.8663594470046083,0.847926267281106,0.8387096774193549,0.847926267281106,0.8663594470046083,0.847926267281106,0.8571428571428571,0.8617511520737328,0.8433179723502304,0.8294930875576036,0.8341013824884793,0.8571428571428571,0.8847926267281107,0.8617511520737328,0.8064516129032258,0.847926267281106,0.847926267281106,0.7926267281105991,0.8663594470046083,0.8663594470046083,0.7788018433179723,0.8433179723502304,0.8525345622119815,0.8387096774193549,0.8525345622119815,0.8663594470046083,0.880184331797235,0.8294930875576036,0.847926267281106,0.8202764976958525,0.8433179723502304,0.7788018433179723
0.5,0.8709677419354839,0.8525345622119815,0.8202764976958525,0.8202764976958525,0.8433179723502304,0.8387096774193549,0.847926267281106,0.8248847926267281,0.8847926267281107,0.8571428571428571,0.8433179723502304,0.8433179723502304,0.8940092165898618,0.847926267281106,0.7741935483870968,0.847926267281106,0.8525345622119815,0.783410138248848,0.8755760368663594,0.8663594470046083,0.7880184331797235,0.8433179723502304,0.8525345622119815,0.8433179723502304,0.8571428571428571,0.8525345622119815,0.8248847926267281,0.8202764976958525,0.8525345622119815,0.7788018433179723,0.847926267281106,0.7880184331797235
0.6,0.8571428571428571,0.8433179723502304,0.7327188940092166,0.880184331797235,0.8248847926267281,0.8525345622119815,0.7419354838709677,0.8110599078341014,0.8617511520737328,0.8617511520737328,0.8248847926267281,0.8294930875576036,0.8847926267281107,0.8387096774193549,0.7050691244239631,0.8571428571428571,0.8663594470046083,0.8064516129032258,0.8433179723502304,0.8341013824884793,0.7465437788018433,0.8387096774193549,0.8525345622119815,0.8018433179723502,0.8387096774193549,0.8571428571428571,0.8202764976958525,0.8525345622119815,0.8202764976958525,0.8110599078341014,0.7511520737327189,0.7142857142857143
0.7,0.8433179723502304,0.8248847926267281,0.6866359447004609,0.8755760368663594,0.8617511520737328,0.8341013824884793,0.6820276497695853,0.8064516129032258,0.8433179723502304,0.847926267281106,0.8064516129032258,0.8341013824884793,0.8709677419354839,0.8387096774193549,0.6175115207373272,0.8571428571428571,0.8709677419354839,0.8110599078341014,0.847926267281106,0.847926267281106,0.6774193548387096,0.8294930875576036,0.8341013824884793,0.815668202764977,0.847926267281106,0.847926267281106,0.8294930875576036,0.8663594470046083,0.8433179723502304,0.7419354838709677,0.7327188940092166,0.6912442396313364
0.7999999999999999,0.8248847926267281,0.8387096774193549,0.5990783410138248,0.8709677419354839,0.815668202764977,0.8341013824884793,0.6359447004608295,0.8018433179723502,0.8433179723502304,0.8663594470046083,0.8294930875576036,0.8110599078341014,0.8433179723502304,0.8341013824884793,0.6036866359447005,0.8248847926267281,0.8571428571428571,0.7511520737327189,0.847926267281106,0.8294930875576036,0.6728110599078341,0.8018433179723502,0.8294930875576036,0.7972350230414746,0.8617511520737328,0.8202764976958525,0.8202764976958525,0.8571428571428571,0.8202764976958525,0.6728110599078341,0.6451612903225806,0.6497695852534562
0.8999999999999999,0.8202764976958525,0.8294930875576036,0.5391705069124424,0.8525345622119815,0.8341013824884793,0.8294930875576036,0.5714285714285714,0.8248847926267281,0.8341013824884793,0.8294930875576036,0.8202764976958525,0.8018433179723502,0.8663594470046083,0.8064516129032258,0.5668202764976958,0.8110599078341014,0.8571428571428571,0.7050691244239631,0.8202764976958525,0.8387096774193549,0.6036866359447005,0.7972350230414746,0.8248847926267281,0.7695852534562212,0.847926267281106,0.8248847926267281,0.8110599078341014,0.8571428571428571,0.8202764976958525,0.5852534562211982,0.5852534562211982,0.5714285714285714
0.9999999999999999,0.8387096774193549,0.8387096774193549,0.4976958525345622,0.8755760368663594,0.847926267281106,0.8341013824884793,0.5253456221198156,0.8018433179723502,0.8525345622119815,0.8294930875576036,0.8018433179723502,0.7926267281105991,0.8294930875576036,0.815668202764977,0.5161290322580645,0.8248847926267281,0.8571428571428571,0.695852534562212,0.8248847926267281,0.8387096774193549,0.5806451612903226,0.8018433179723502,0.847926267281106,0.7972350230414746,0.8202764976958525,0.8294930875576036,0.8248847926267281,0.8433179723502304,0.8294930875576036,0.5253456221198156,0.48847926267281105,0.5161290322580645
