Repair Level,﻿SUBURB,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN,NEAREST_STN_DIST,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH,NEAREST_SCH_DIST
0.0,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859,0.6408614668218859
0.1,0.6268917345750873,0.6245634458672875,0.6280558789289872,0.6129220023282888,0.5989522700814901,0.5937136204889406,0.5884749708963911,0.6373690337601863,0.6251455180442375,0.6117578579743889,0.6274738067520372,0.6216530849825378,0.6146682188591386,0.6344586728754366,0.589639115250291
0.2,0.6245634458672875,0.6088474970896391,0.6169965075669382,0.6053550640279395,0.5849825378346915,0.5768335273573924,0.5844004656577415,0.6216530849825378,0.6280558789289872,0.590221187427241,0.6169965075669382,0.6041909196740396,0.6065192083818394,0.6187427240977881,0.5873108265424912
0.30000000000000004,0.6204889406286379,0.6012805587892899,0.5925494761350407,0.5954598370197904,0.5739231664726426,0.5605355064027939,0.5675203725261933,0.60011641443539,0.6059371362048894,0.5529685681024447,0.5937136204889406,0.5756693830034925,0.5983701979045402,0.6053550640279395,0.5529685681024447
0.4,0.6123399301513388,0.5867287543655413,0.590221187427241,0.5721769499417928,0.5285215366705471,0.5203725261932479,0.5395809080325961,0.5861466821885913,0.5878928987194412,0.5232828870779976,0.5948777648428405,0.5651920838183935,0.569848661233993,0.6030267753201397,0.5133876600698487
0.5,0.5820721769499418,0.5622817229336438,0.5587892898719441,0.5628637951105937,0.5128055878928988,0.4976717112922002,0.5232828870779976,0.569848661233993,0.5710128055878929,0.4970896391152503,0.569848661233993,0.5331781140861467,0.530267753201397,0.5849825378346915,0.4871944121071013
0.6,0.5587892898719441,0.5221187427240978,0.4976717112922002,0.43655413271245636,0.3928987194412107,0.39057043073341097,0.4039580908032596,0.5442374854481956,0.5133876600698487,0.4126891734575087,0.47729918509895225,0.4458672875436554,0.4447031431897555,0.5203725261932479,0.37951105937136204
0.7,0.5128055878928988,0.5029103608847497,0.4528521536670547,0.3940628637951106,0.3428405122235157,0.3410942956926659,0.3352735739231665,0.5244470314318975,0.45925494761350405,0.37485448195576254,0.4580908032596042,0.38766006984866125,0.3969732246798603,0.47380675203725264,0.3370197904540163
0.7999999999999999,0.45925494761350405,0.46740395809080326,0.4138533178114086,0.3224679860302678,0.30791618160651923,0.3032596041909197,0.29627473806752036,0.5023282887077998,0.38474970896391153,0.32479627473806755,0.4254947613504074,0.32945285215366704,0.33236321303841676,0.4109429569266589,0.2811408614668219
0.8999999999999999,0.36554132712456344,0.4447031431897555,0.36961583236321305,0.2770663562281723,0.28870779976717115,0.2741559953434226,0.26135040745052385,0.4668218859138533,0.3381839348079162,0.2968568102444703,0.4109429569266589,0.30034924330616997,0.29336437718277064,0.32537834691501744,0.2636786961583236
0.9999999999999999,0.3370197904540163,0.4010477299185099,0.340512223515716,0.24738067520372525,0.24912689173457508,0.25029103608847497,0.24912689173457508,0.42840512223515714,0.28230500582072177,0.2741559953434226,0.4010477299185099,0.25669383003492435,0.2759022118742724,0.2828870779976717,0.25145518044237486
