Repair Level,﻿SUBURB,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN,NEAREST_STN_DIST,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH,NEAREST_SCH_DIST
0.0,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829,0.6392452907595829
0.1,0.6253030288023482,0.6229699773256941,0.6272903195543849,0.6111078679703906,0.596922608067118,0.5912122590604896,0.5864332601514997,0.6356270015525914,0.6235104283255373,0.6083208708832575,0.625455392696772,0.6193871238676139,0.612790563136525,0.632660656877989,0.5872666049900623
0.2,0.6229320082825074,0.6077479819256135,0.6187855736687407,0.6039153863847603,0.5819990072201959,0.5736751238963127,0.5820773231730583,0.6201185116509527,0.6272759290851396,0.586706809483579,0.6148594784881083,0.6012046293069433,0.6039303038792603,0.616669188527174,0.5835480327029783
0.30000000000000004,0.6187754333455331,0.6013254109896579,0.5962652700118671,0.594770158319387,0.5708064825578437,0.557859648036599,0.5656663641577435,0.5982053589528635,0.6051015219288812,0.5483006283255829,0.5895477471589088,0.571510139880149,0.5966016228890548,0.6026878498804542,0.5485937776375617
0.4,0.6110566161042568,0.5874458971952167,0.5955392078633912,0.5720446631857703,0.5244441495008645,0.5164837367366859,0.5380211543721072,0.584033338995907,0.5881777226774958,0.5174302991056621,0.5908824931057236,0.5602779150306374,0.5672744039633786,0.6005200145683358,0.5075163109135432
0.5,0.5809602297238413,0.5642428153487591,0.5667473608433228,0.5634319646626815,0.508337941499239,0.4949124858664332,0.5219056689394711,0.5690288531713215,0.5726026685929135,0.4891875730975095,0.565600173358794,0.5264542488340129,0.5273077081720458,0.5824494548122043,0.4798497735770876
0.6,0.5593314402014493,0.5261966835526273,0.5064666695508346,0.44580384385851723,0.3951806134485355,0.39523120608646933,0.4053458390459298,0.5454530001093068,0.5189407052496889,0.4032679982090146,0.4691791236142415,0.4449626883270259,0.4493852573764099,0.5186741305162358,0.3780114080136766
0.7,0.5141650775158035,0.5077543869796591,0.46352478935282926,0.40276190925578403,0.34516761932823636,0.34447434351018746,0.33725611450770254,0.5260693167340172,0.4673241876622094,0.36331773488647356,0.4495199275144829,0.3852806566338781,0.4021808790978483,0.4712389794910212,0.33591318805701753
0.7999999999999999,0.461449831969342,0.47346753168554445,0.42592432619088694,0.32991392201918524,0.31089750199890853,0.3067807630250915,0.298574082971769,0.5045949563304373,0.39226348935967803,0.3128872224266962,0.4152404988101449,0.32811225492146545,0.3374035583087307,0.4074145114299379,0.28187346908989375
0.8999999999999999,0.3698046529262501,0.4519727727248145,0.3828843514074911,0.28318569765938184,0.2926348549363522,0.2760575256605202,0.2627769698153092,0.4688253610383828,0.3444059392051678,0.28434473874582766,0.4005131300106346,0.29904825384634814,0.2976847144553588,0.32422140433143154,0.26414247617174114
0.9999999999999999,0.3407348688655404,0.41048005654970265,0.3542050948471094,0.2513188565820146,0.25377254324622744,0.2506747638326585,0.24955526929211136,0.43193975314551547,0.28685296448454345,0.25992559882646094,0.3904149295199658,0.2561844537797351,0.28044187912608964,0.2819390417507478,0.2519169427064164
