Repair Level,﻿Gender,Age_at_diagonsis,Race,IDH1,TP53,ATRX,PTEN,EGFR,CIC,MUC16,PIK3CA,NF1,PIK3R1,FUBP1,RB1,NOTCH1,BCOR,CSMD3,SMARCA4,GRIN2A,IDH2,FAT4,PDGFRA
0.0,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392,0.8391608391608392
0.1,0.8356643356643356,0.8146853146853147,0.8426573426573427,0.8041958041958042,0.8216783216783217,0.8286713286713286,0.8426573426573427,0.8391608391608392,0.8356643356643356,0.8391608391608392,0.8356643356643356,0.8391608391608392,0.8321678321678322,0.8286713286713286,0.8321678321678322,0.8426573426573427,0.8356643356643356,0.8286713286713286,0.8321678321678322,0.8286713286713286,0.8286713286713286,0.8251748251748252,0.8356643356643356
0.2,0.8321678321678322,0.7972027972027972,0.8426573426573427,0.8216783216783217,0.8181818181818182,0.8356643356643356,0.8321678321678322,0.8216783216783217,0.8146853146853147,0.8286713286713286,0.8251748251748252,0.8216783216783217,0.8286713286713286,0.8041958041958042,0.8391608391608392,0.8321678321678322,0.8216783216783217,0.8286713286713286,0.8251748251748252,0.8181818181818182,0.7972027972027972,0.8146853146853147,0.8146853146853147
0.30000000000000004,0.8531468531468531,0.7762237762237763,0.8321678321678322,0.7692307692307693,0.8321678321678322,0.8006993006993007,0.8146853146853147,0.7972027972027972,0.7832167832167832,0.8321678321678322,0.8426573426573427,0.8006993006993007,0.8251748251748252,0.7832167832167832,0.7937062937062938,0.8006993006993007,0.8426573426573427,0.8286713286713286,0.8041958041958042,0.8041958041958042,0.8006993006993007,0.8146853146853147,0.8111888111888111
0.4,0.8426573426573427,0.7587412587412588,0.8181818181818182,0.7622377622377622,0.7972027972027972,0.8041958041958042,0.7937062937062938,0.7797202797202797,0.7727272727272727,0.8426573426573427,0.8356643356643356,0.8181818181818182,0.8286713286713286,0.7657342657342657,0.7972027972027972,0.7692307692307693,0.8531468531468531,0.8426573426573427,0.8251748251748252,0.8006993006993007,0.7972027972027972,0.8111888111888111,0.8006993006993007
0.5,0.8461538461538461,0.7412587412587412,0.8181818181818182,0.7797202797202797,0.8111888111888111,0.7657342657342657,0.7832167832167832,0.7692307692307693,0.7657342657342657,0.8216783216783217,0.8006993006993007,0.8146853146853147,0.8146853146853147,0.7867132867132867,0.7972027972027972,0.7867132867132867,0.8356643356643356,0.8286713286713286,0.8146853146853147,0.7797202797202797,0.7377622377622378,0.7937062937062938,0.7972027972027972
0.6,0.8531468531468531,0.7272727272727273,0.8216783216783217,0.7202797202797203,0.7867132867132867,0.7762237762237763,0.7622377622377622,0.7517482517482518,0.7342657342657343,0.8041958041958042,0.8111888111888111,0.7727272727272727,0.8111888111888111,0.8041958041958042,0.7622377622377622,0.7342657342657343,0.8216783216783217,0.8041958041958042,0.8111888111888111,0.7692307692307693,0.7587412587412588,0.7797202797202797,0.7727272727272727
0.7,0.8636363636363636,0.6748251748251748,0.8286713286713286,0.7132867132867133,0.7902097902097902,0.7727272727272727,0.7132867132867133,0.7482517482517482,0.7272727272727273,0.8146853146853147,0.8041958041958042,0.7202797202797203,0.7972027972027972,0.7447552447552448,0.7552447552447552,0.7342657342657343,0.8461538461538461,0.7937062937062938,0.8181818181818182,0.7517482517482518,0.7412587412587412,0.7797202797202797,0.7482517482517482
0.7999999999999999,0.8426573426573427,0.6818181818181818,0.7972027972027972,0.6608391608391608,0.7797202797202797,0.7482517482517482,0.6993006993006993,0.7272727272727273,0.7097902097902098,0.8286713286713286,0.8006993006993007,0.7482517482517482,0.8181818181818182,0.7132867132867133,0.7097902097902098,0.7622377622377622,0.8356643356643356,0.7692307692307693,0.8076923076923077,0.7272727272727273,0.6923076923076923,0.7622377622377622,0.7237762237762237
0.8999999999999999,0.8461538461538461,0.6573426573426573,0.8076923076923077,0.5874125874125874,0.7482517482517482,0.7132867132867133,0.6398601398601399,0.6713286713286714,0.6853146853146853,0.8181818181818182,0.7902097902097902,0.6643356643356644,0.7902097902097902,0.7097902097902098,0.6958041958041958,0.7132867132867133,0.8111888111888111,0.7902097902097902,0.7832167832167832,0.6923076923076923,0.6853146853146853,0.7622377622377622,0.6923076923076923
0.9999999999999999,0.8181818181818182,0.6818181818181818,0.8041958041958042,0.5454545454545454,0.7552447552447552,0.6433566433566433,0.6398601398601399,0.6153846153846154,0.6503496503496503,0.8111888111888111,0.7937062937062938,0.6503496503496503,0.8216783216783217,0.6643356643356644,0.6538461538461539,0.7377622377622378,0.8321678321678322,0.7412587412587412,0.7727272727272727,0.6783216783216783,0.6328671328671329,0.7447552447552448,0.7482517482517482
