44,IF credit_amount<=1433.0 AND property_magnitude==car AND checking_status-noage_cat!=no checking THEN class=bad,0.6111111111111112,0.026946107784431073
45,IF credit_amount-noage_cat<=918 AND purpose!=new car AND checking_status-noage_cat!=<0 THEN class=bad,0.2222222222222222,0.0
46,IF credit_amount<=1024.0 AND checking_status-noage_cat!=<0 THEN class=good,0.782608695652174,0.07485029940119758
47,IF other_payment_plans==stores AND purpose==furniture/equipment THEN class=good,0.5,-0.014970059880239583
48,IF credit_amount<=1297.0 AND personal_status==female div/dep/mar AND purpose!=radio/tv THEN class=bad,0.38461538461538464,0.03293413173652693
49,IF employment==1<=X<4 AND checking_status-noage_cat==<0 AND other_parties!=co applicant THEN class=good,0.59375,-0.005988023952095967
50,IF credit_amount>=4006.0 AND savings_status-noage_cat!=<100 AND job!=unskilled resident THEN class=bad,0.22727272727272727,0.053892215568862256
51,IF installment_commitment<=3.0 AND credit_amount>=5371.0 AND purpose!=business THEN class=good,0.7586206896551724,0.05688622754491013
52,IF credit_amount>=4870.0 THEN class=bad,0.3620689655172414,0.07485029940119758
53,IF checking_status-noage_cat==no checking AND personal_status!=male single AND employment!=<1 THEN class=good,0.8780487804878049,-0.04491017964071864
54,IF employment==unemployed AND residence>=3.0 THEN class=good,0.7692307692307693,-0.008982035928143839
55,IF employment==unemployed THEN class=bad,0.3333333333333333,-0.0029940119760479833
56,IF credit_amount>=4380.0 AND checking_status-noage_cat!=no checking THEN class=good,0.5306122448979592,0.07485029940119758
57,IF credit_amount-noage_cat>=12749 AND property_magnitude!=real estate THEN class=bad,0.42857142857142855,-0.04790419161676651
58,IF credit_amount>=3650.0 THEN class=good,0.6413043478260869,0.07485029940119758
59,IF personal_status==male mar/wid AND purpose!=new car THEN class=bad,0.22580645161290322,-0.041916167664670656
60,IF duration>=27.0 AND credit_amount<=2764.0 AND checking_status-noage_cat!=no checking THEN class=bad,0.6666666666666666,0.08383233532934131
61,IF savings_status-noage_cat==<100 AND checking_status-noage_cat!=<0 THEN class=good,0.7468354430379747,0.0
62,IF credit_amount<=1271.0 AND personal_status!=male single THEN class=good,0.7435897435897436,0.03293413173652693
63,IF other_payment_plans!=none AND credit_history-noage_cat==critical/other existing credit THEN class=good,0.6923076923076923,-0.014970059880239583
64,IF checking_status-noage_cat==<0 AND purpose!=new car THEN class=bad,0.453125,0.0
65,IF housing-noage_cat==rent AND purpose!=new car AND job!=high qualif/self emp/mgmt THEN class=bad,0.3137254901960784,-0.020958083832335328
66,IF savings_status==no known savings AND credit_amount-noage_cat>=571 THEN class=good,0.85,0.0029940119760478723
67,IF savings_status-noage_cat!=<100 AND purpose!=furniture/equipment AND own_telephone==none THEN class=bad,0.23636363636363636,-0.008982035928143728
68,IF residence>=4.0 AND employment!=<1 AND credit_history-noage_cat!=critical/other existing credit THEN class=good,0.7391304347826086,-0.008982035928143839
69,IF property_magnitude==real estate AND credit_amount>=1835.0 AND purpose!=furniture/equipment THEN class=bad,0.32432432432432434,0.026946107784431073
70,IF employment==1<=X<4 AND purpose!=furniture/equipment THEN class=good,0.6421052631578947,-0.0029940119760479833
71,IF duration-noage_cat>=15 AND housing-noage_cat==own AND credit_amount>=2462.0 THEN class=bad,0.30851063829787234,0.07485029940119758
72,IF property_magnitude!=life insurance AND duration-noage_cat>=14 THEN class=good,0.6447368421052632,-0.04790419161676651
73,IF employment!=1<=X<4 AND own_telephone==none THEN class=bad,0.2786885245901639,-0.011976047904191711
74,IF duration-noage_cat>=11 THEN class=good,0.6895306859205776,0.0
75,IF checking_status==<0 THEN class=bad,0.5393258426966292,0.041916167664670656
76,IF  THEN class=good,0.7083333333333334,0.0
