Repair Level,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence,property_magnitude,age,age_cat,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
0.0,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454,0.6602991452991454
0.1,0.6496153846153846,0.6160256410256411,0.6488888888888888,0.6467094017094017,0.6139316239316239,0.6595726495726496,0.6424786324786325,0.6410683760683761,0.6546153846153846,0.6581623931623932,0.6588888888888889,0.6417094017094017,0.6460256410256411,0.6688888888888889,0.666025641025641,0.6602991452991454,0.6624358974358975,0.631025641025641,0.651025641025641,0.6460256410256411,0.6524358974358975
0.2,0.6260256410256411,0.5917521367521368,0.6560256410256411,0.6346153846153846,0.6096581196581197,0.6360256410256411,0.6381623931623932,0.6460256410256411,0.661025641025641,0.6303418803418803,0.6367521367521367,0.6581623931623932,0.6517094017094017,0.6624786324786325,0.6467521367521367,0.6567521367521367,0.640982905982906,0.6217521367521368,0.6467094017094017,0.6238888888888889,0.620982905982906
0.30000000000000004,0.6260256410256411,0.5674786324786325,0.6260683760683761,0.5917521367521368,0.6188888888888888,0.6567094017094017,0.631025641025641,0.6402991452991453,0.6395726495726496,0.643931623931624,0.6346153846153846,0.6388888888888888,0.6074786324786324,0.6767521367521367,0.651025641025641,0.6502991452991453,0.6138461538461539,0.6381196581196581,0.631025641025641,0.6574358974358975,0.6045726495726496
0.4,0.5952991452991453,0.5581623931623931,0.6382051282051282,0.5639316239316239,0.6296153846153846,0.6503418803418803,0.6253418803418803,0.6288888888888888,0.631025641025641,0.6410683760683761,0.633888888888889,0.6388461538461538,0.5988461538461538,0.6617948717948718,0.6396153846153846,0.6424358974358975,0.6616666666666666,0.6103418803418803,0.6260256410256411,0.6245726495726496,0.6260256410256411
0.5,0.6017094017094018,0.5945726495726495,0.6474786324786325,0.5724786324786325,0.5946581196581197,0.6296581196581197,0.6203418803418803,0.6495726495726496,0.6531623931623931,0.618974358974359,0.6238888888888889,0.6474358974358975,0.6067094017094017,0.6382478632478632,0.6374358974358975,0.6531623931623931,0.6231196581196581,0.6202991452991453,0.6045726495726496,0.606068376068376,0.5952991452991453
0.6,0.6245726495726496,0.5602991452991453,0.6303418803418803,0.591025641025641,0.6089316239316239,0.5967948717948718,0.6146581196581197,0.586068376068376,0.6167094017094017,0.6860683760683761,0.5982051282051282,0.6467521367521367,0.5723931623931624,0.6311111111111111,0.6238888888888889,0.6346153846153846,0.6181196581196582,0.6224786324786324,0.6052991452991453,0.6402991452991453,0.5852564102564102
0.7,0.5425213675213675,0.5566666666666666,0.6674358974358974,0.5624786324786325,0.5853418803418804,0.6117948717948718,0.6160683760683761,0.5875213675213675,0.6196153846153846,0.6275641025641026,0.6196581196581197,0.6145726495726496,0.5802136752136753,0.6397008547008547,0.6082051282051282,0.6182051282051282,0.6273931623931625,0.5996153846153847,0.6124786324786324,0.6375213675213676,0.5881196581196582
0.7999999999999999,0.5545726495726496,0.5595726495726495,0.6182051282051282,0.5703418803418803,0.5804273504273504,0.6125641025641025,0.6124786324786324,0.596025641025641,0.6395726495726496,0.6297008547008547,0.611068376068376,0.6038888888888889,0.5323931623931624,0.6454700854700854,0.6167521367521367,0.6303418803418803,0.6345299145299145,0.6124786324786324,0.5803418803418803,0.6460683760683761,0.6023931623931624
0.8999999999999999,0.5338461538461539,0.5231196581196581,0.6367521367521367,0.556025641025641,0.5925641025641025,0.6018376068376068,0.5775213675213675,0.5867521367521368,0.6024786324786324,0.6304273504273504,0.6303846153846154,0.6224786324786324,0.5538461538461539,0.6211111111111112,0.6345726495726496,0.6082478632478632,0.6317094017094017,0.6295726495726496,0.6288888888888888,0.6275641025641026,0.5902564102564103
0.9999999999999999,0.5138034188034188,0.5167521367521368,0.596068376068376,0.558931623931624,0.5697008547008547,0.6182905982905983,0.5547008547008547,0.5774786324786325,0.6146153846153846,0.624017094017094,0.6310683760683761,0.6567521367521367,0.5088461538461538,0.6147435897435898,0.6138888888888889,0.641025641025641,0.6123931623931624,0.631025641025641,0.621025641025641,0.6154273504273504,0.573119658119658
