Repair Level,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0.0,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212,0.7695852534562212
0.1,0.7603686635944701,0.7557603686635944,0.7649769585253456,0.7695852534562212,0.783410138248848,0.7649769585253456,0.7741935483870968,0.7788018433179723,0.7741935483870968,0.7557603686635944,0.7788018433179723,0.7695852534562212,0.7741935483870968,0.7741935483870968,0.7557603686635944,0.7557603686635944,0.7788018433179723,0.7741935483870968,0.7695852534562212,0.7741935483870968,0.7695852534562212,0.7649769585253456,0.7603686635944701,0.7557603686635944,0.7695852534562212,0.7741935483870968,0.7603686635944701,0.7788018433179723,0.7788018433179723,0.7557603686635944
0.2,0.7649769585253456,0.783410138248848,0.7741935483870968,0.7695852534562212,0.7741935483870968,0.7557603686635944,0.7603686635944701,0.7649769585253456,0.7603686635944701,0.7603686635944701,0.7695852534562212,0.7557603686635944,0.7649769585253456,0.7649769585253456,0.7695852534562212,0.7603686635944701,0.7741935483870968,0.7926267281105991,0.7649769585253456,0.7695852534562212,0.7741935483870968,0.7741935483870968,0.7649769585253456,0.7695852534562212,0.783410138248848,0.7741935483870968,0.7603686635944701,0.7741935483870968,0.7557603686635944,0.783410138248848
0.30000000000000004,0.7557603686635944,0.7695852534562212,0.7557603686635944,0.7695852534562212,0.7695852534562212,0.7557603686635944,0.7603686635944701,0.7557603686635944,0.7788018433179723,0.7603686635944701,0.7373271889400922,0.7557603686635944,0.7741935483870968,0.7741935483870968,0.7603686635944701,0.7603686635944701,0.7649769585253456,0.7603686635944701,0.7511520737327189,0.7695852534562212,0.7649769585253456,0.783410138248848,0.7695852534562212,0.7741935483870968,0.7557603686635944,0.7695852534562212,0.7741935483870968,0.7695852534562212,0.7511520737327189,0.7649769585253456
0.4,0.7649769585253456,0.7788018433179723,0.7741935483870968,0.7649769585253456,0.7741935483870968,0.7557603686635944,0.7511520737327189,0.7419354838709677,0.7788018433179723,0.7695852534562212,0.7511520737327189,0.7603686635944701,0.7695852534562212,0.7419354838709677,0.7741935483870968,0.7649769585253456,0.7695852534562212,0.7511520737327189,0.7465437788018433,0.7788018433179723,0.7695852534562212,0.7465437788018433,0.7788018433179723,0.7603686635944701,0.7788018433179723,0.7649769585253456,0.7511520737327189,0.7788018433179723,0.7695852534562212,0.7465437788018433
0.5,0.7880184331797235,0.7511520737327189,0.7788018433179723,0.783410138248848,0.7649769585253456,0.7926267281105991,0.7373271889400922,0.7465437788018433,0.7465437788018433,0.7788018433179723,0.7235023041474654,0.7649769585253456,0.7972350230414746,0.7788018433179723,0.7373271889400922,0.7235023041474654,0.7603686635944701,0.783410138248848,0.7419354838709677,0.7649769585253456,0.7695852534562212,0.7741935483870968,0.783410138248848,0.7695852534562212,0.7741935483870968,0.7465437788018433,0.7649769585253456,0.783410138248848,0.7511520737327189,0.7419354838709677
0.6,0.7788018433179723,0.7926267281105991,0.6497695852534562,0.7695852534562212,0.7695852534562212,0.7511520737327189,0.7327188940092166,0.6497695852534562,0.663594470046083,0.695852534562212,0.7188940092165899,0.7557603686635944,0.7511520737327189,0.7142857142857143,0.7788018433179723,0.7373271889400922,0.7465437788018433,0.7557603686635944,0.728110599078341,0.7649769585253456,0.783410138248848,0.7741935483870968,0.7557603686635944,0.7557603686635944,0.7235023041474654,0.7465437788018433,0.6912442396313364,0.7695852534562212,0.7373271889400922,0.6682027649769585
0.7,0.7741935483870968,0.7695852534562212,0.6589861751152074,0.7603686635944701,0.783410138248848,0.7603686635944701,0.6774193548387096,0.6129032258064516,0.6774193548387096,0.6728110599078341,0.7373271889400922,0.7649769585253456,0.7419354838709677,0.7096774193548387,0.7235023041474654,0.7465437788018433,0.7511520737327189,0.7373271889400922,0.7649769585253456,0.7327188940092166,0.7465437788018433,0.7880184331797235,0.7695852534562212,0.7603686635944701,0.7004608294930875,0.7511520737327189,0.6820276497695853,0.7603686635944701,0.7419354838709677,0.7188940092165899
0.7999999999999999,0.7419354838709677,0.7926267281105991,0.5898617511520737,0.7695852534562212,0.7788018433179723,0.7327188940092166,0.6820276497695853,0.5852534562211982,0.6912442396313364,0.6728110599078341,0.7188940092165899,0.7788018433179723,0.7050691244239631,0.7004608294930875,0.695852534562212,0.7511520737327189,0.7695852534562212,0.7649769585253456,0.7235023041474654,0.7603686635944701,0.7511520737327189,0.7557603686635944,0.7511520737327189,0.7465437788018433,0.7096774193548387,0.7465437788018433,0.695852534562212,0.7695852534562212,0.7465437788018433,0.6774193548387096
0.8999999999999999,0.7235023041474654,0.7603686635944701,0.5529953917050692,0.7465437788018433,0.783410138248848,0.7465437788018433,0.695852534562212,0.6036866359447005,0.663594470046083,0.6589861751152074,0.7096774193548387,0.7649769585253456,0.7327188940092166,0.6728110599078341,0.6682027649769585,0.695852534562212,0.7557603686635944,0.7419354838709677,0.7096774193548387,0.7695852534562212,0.728110599078341,0.7465437788018433,0.7465437788018433,0.7603686635944701,0.7004608294930875,0.7465437788018433,0.6589861751152074,0.7972350230414746,0.7142857142857143,0.6359447004608295
0.9999999999999999,0.7557603686635944,0.7557603686635944,0.5345622119815668,0.7649769585253456,0.7603686635944701,0.7557603686635944,0.6497695852534562,0.5806451612903226,0.7004608294930875,0.6682027649769585,0.7096774193548387,0.7511520737327189,0.7373271889400922,0.663594470046083,0.6589861751152074,0.7142857142857143,0.7373271889400922,0.7419354838709677,0.7235023041474654,0.7603686635944701,0.7327188940092166,0.7465437788018433,0.7465437788018433,0.7465437788018433,0.7235023041474654,0.7188940092165899,0.6589861751152074,0.7695852534562212,0.728110599078341,0.6866359447004609
