Repair Level,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0.0,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415,0.7589732528041415
0.1,0.7507765314926661,0.7443485763589301,0.7513805004314064,0.7578084555651423,0.7735979292493529,0.7548748921484039,0.7630716134598792,0.768334771354616,0.7619068162208801,0.7443485763589301,0.7660051768766178,0.7589732528041415,0.7630716134598792,0.7630716134598792,0.7455133735979292,0.7443485763589301,0.7671699741156169,0.7630716134598792,0.7578084555651423,0.7630716134598792,0.7578084555651423,0.7525452976704055,0.7484469370146678,0.7431837791199309,0.7589732528041415,0.7619068162208801,0.7507765314926661,0.768334771354616,0.7660051768766178,0.7420189818809318
0.2,0.7502157031924073,0.7701035375323555,0.7630716134598792,0.7589732528041415,0.7654012079378775,0.7431837791199309,0.7461173425366696,0.756039689387403,0.7461173425366696,0.7472821397756687,0.7578084555651423,0.7455133735979292,0.7548748921484039,0.7513805004314064,0.7601380500431407,0.7461173425366696,0.7630716134598792,0.7817946505608283,0.7537100949094047,0.7578084555651423,0.7642364106988784,0.7630716134598792,0.7537100949094047,0.7589732528041415,0.7724331320103538,0.7619068162208801,0.7507765314926661,0.7630716134598792,0.7431837791199309,0.7677739430543572
0.30000000000000004,0.7431837791199309,0.7554788610871441,0.7501725625539258,0.7578084555651423,0.7601380500431407,0.7443485763589301,0.7531061259706644,0.7455133735979292,0.7625107851596203,0.7484469370146678,0.7267903364969801,0.7455133735979292,0.7595772217428818,0.7595772217428818,0.7542709232096635,0.7449525452976704,0.7537100949094047,0.749611734253667,0.7402502157031924,0.7578084555651423,0.7548748921484039,0.7724331320103538,0.7578084555651423,0.7642364106988784,0.7431837791199309,0.7578084555651423,0.7642364106988784,0.7566436583261432,0.7402502157031924,0.7502157031924073
0.4,0.7502157031924073,0.7648403796376186,0.7665660051768766,0.7525452976704055,0.7654012079378775,0.7431837791199309,0.7402502157031924,0.732053494391717,0.760181190681622,0.7554788610871441,0.7402502157031924,0.7507765314926661,0.7578084555651423,0.7262295081967213,0.7712251941328732,0.7490509059534081,0.7578084555651423,0.7390854184641933,0.7361518550474546,0.768334771354616,0.7578084555651423,0.7349870578084556,0.7660051768766178,0.7484469370146678,0.7660051768766178,0.7525452976704055,0.7414150129421915,0.7648403796376186,0.7519844693701467,0.7268334771354616
0.5,0.7730371009490941,0.7332614322691976,0.7671699741156169,0.7701035375323555,0.7548748921484039,0.7783002588438309,0.7314495254529767,0.7396462467644521,0.7291630716134598,0.7648403796376186,0.7121656600517687,0.756039689387403,0.7823986194995686,0.7648403796376186,0.733779119930975,0.7040120793787747,0.749611734253667,0.7735979292493529,0.7297238999137188,0.7537100949094047,0.7589732528041415,0.7619068162208801,0.7735979292493529,0.7566436583261432,0.7630716134598792,0.7349870578084556,0.756039689387403,0.7712683347713546,0.7390854184641933,0.7227351164797239
0.6,0.7636755823986194,0.7783002588438309,0.6722174288179465,0.7578084555651423,0.7601380500431407,0.7390854184641933,0.7191975841242451,0.6792062122519413,0.6693701466781709,0.699223468507334,0.7045729076790337,0.7478429680759275,0.736755823986195,0.6946505608283002,0.77648835202761,0.7221311475409836,0.7373166522864538,0.7443485763589301,0.7185936151855048,0.7537100949094047,0.7712683347713546,0.7665660051768766,0.7443485763589301,0.7396893874029336,0.7319672131147541,0.7373166522864538,0.7137618636755824,0.7578084555651423,0.7198015530629853,0.6443485763589301
0.7,0.7572476272648835,0.7554788610871441,0.6862381363244177,0.749611734253667,0.7735979292493529,0.7461173425366696,0.664193270060397,0.6452545297670406,0.6828300258843831,0.6775668679896463,0.7221311475409836,0.756039689387403,0.723899913718723,0.6882226056945643,0.7179896462467644,0.730327868852459,0.7414150129421915,0.725625539257981,0.756039689387403,0.7215271786022434,0.7396462467644521,0.7800258843830888,0.7554788610871441,0.741458153580673,0.7079810181190682,0.7390854184641933,0.7044003451251079,0.7472821397756687,0.7273943054357205,0.6999137187230371
0.7999999999999999,0.7215703192407248,0.7736410698878343,0.6294219154443486,0.7566436583261432,0.768334771354616,0.7180327868852459,0.6741156169111303,0.6218291630716135,0.6951251078515962,0.6798964624676446,0.7034081104400345,0.7671699741156169,0.6876186367558239,0.6753666954270923,0.6957290767903365,0.7320966350301985,0.7578084555651423,0.7548748921484039,0.7121656600517687,0.7484469370146678,0.7379206212251941,0.7431837791199309,0.7379206212251941,0.7279982743744607,0.7150129421915444,0.7326574633304572,0.7178602243313201,0.7566436583261432,0.7326574633304572,0.6502157031924072
0.8999999999999999,0.7005176876617774,0.741458153580673,0.5908110440034513,0.7361518550474546,0.7770923209663503,0.7291630716134598,0.6864106988783434,0.6417169974115617,0.662381363244176,0.6664365832614323,0.6952113891285592,0.7548748921484039,0.7122088006902503,0.6461173425366695,0.668809318377912,0.6724331320103537,0.7455133735979292,0.7273943054357205,0.7010353753235548,0.7601380500431407,0.7139344262295082,0.7326574633304572,0.7338222605694564,0.7426229508196721,0.7079810181190682,0.730327868852459,0.6815789473684211,0.7870578084555652,0.6969801553062985,0.6040120793787748
