Repair Level,﻿SUBURB,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN,NEAREST_STN_DIST,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH,NEAREST_SCH_DIST
0.0,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879,0.710710128055879
0.1,0.6961583236321304,0.6839348079161816,0.6577415599534342,0.6495925494761351,0.6292200232828871,0.6041909196740396,0.6367869615832363,0.6618160651920838,0.669965075669383,0.6693830034924331,0.6862630966239813,0.6839348079161816,0.6786961583236322,0.6862630966239813,0.6373690337601863
0.2,0.659487776484284,0.660069848661234,0.5977881257275902,0.640279394644936,0.6263096623981373,0.5942956926658906,0.6245634458672875,0.639697322467986,0.6472642607683353,0.6140861466821886,0.6734575087310827,0.6693830034924331,0.6565774155995343,0.6647264260768335,0.6065192083818394
0.30000000000000004,0.6507566938300349,0.6484284051222352,0.5069848661233993,0.5791618160651921,0.5890570430733411,0.5564610011641443,0.5745052386495926,0.6059371362048894,0.6041909196740396,0.5878928987194412,0.6629802095459837,0.6461001164144354,0.6286379511059371,0.6484284051222352,0.5838183934807916
0.4,0.6187427240977881,0.5989522700814901,0.4429569266589057,0.5395809080325961,0.5349243306169965,0.5267753201396973,0.5582072176949942,0.5774155995343423,0.5745052386495926,0.5512223515715948,0.6233993015133876,0.6175785797438882,0.6164144353899884,0.6332945285215367,0.5279394644935972
0.5,0.5826542491268918,0.5861466821885913,0.3690337601862631,0.5029103608847497,0.5133876600698487,0.4970896391152503,0.5116414435389989,0.5424912689173458,0.5075669383003493,0.5,0.6094295692665891,0.5913853317811408,0.5611175785797439,0.6036088474970897,0.5081490104772992
0.6,0.479627473806752,0.5238649592549476,0.3061699650756694,0.39639115250291035,0.39988358556461,0.39755529685681024,0.44412107101280557,0.4819557625145518,0.4231664726426077,0.389988358556461,0.5954598370197904,0.5413271245634459,0.5355064027939465,0.5139697322467986,0.3719441210710128
0.7,0.4254947613504074,0.5081490104772992,0.27939464493597205,0.3381839348079162,0.3428405122235157,0.389988358556461,0.3661233993015134,0.44935972060535506,0.36670547147846333,0.32712456344586727,0.5483119906868452,0.5058207217694994,0.48777648428405124,0.4732246798603027,0.3428405122235157
0.7999999999999999,0.37252619324796277,0.4790454016298021,0.2619324796274738,0.3149010477299185,0.31024447031431895,0.3224679860302678,0.31664726426076834,0.41967403958090804,0.330034924330617,0.2852153667054715,0.5203725261932479,0.490104772991851,0.4243306169965076,0.42724097788125726,0.28637951105937137
0.8999999999999999,0.31431897555296856,0.43247962747380675,0.2543655413271246,0.2630966239813737,0.28230500582072177,0.3020954598370198,0.27357392316647267,0.3585564610011641,0.31664726426076834,0.2968568102444703,0.5087310826542492,0.4575087310826543,0.39988358556461,0.37077997671711294,0.26426076833527357
0.9999999999999999,0.2881257275902212,0.3940628637951106,0.25261932479627475,0.24447031431897556,0.2543655413271246,0.259604190919674,0.26426076833527357,0.3084982537834691,0.2776484284051222,0.25844004656577413,0.4883585564610012,0.42374854481955765,0.3911525029103609,0.33061699650756693,0.25378346915017463
