Repair Level,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
0.0,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563,0.7554137364529563
0.1,0.7820857538764759,0.7830895696624005,0.7681058195283179,0.7731558550641181,0.7735391900597617,0.7614059254770673,0.7807013004283743,0.7518567063551058,0.7576894704256204,0.7480919502160062,0.7387168031956501,0.7399632849005154,0.7481602931186004,0.7474110930661593
0.2,0.7978020182327197,0.8026375216649198,0.7642150414605245,0.793050006680605,0.7924735927917214,0.764062171654538,0.8016459066082788,0.7465654162957833,0.7572780016146363,0.7394338861612366,0.7145507340197106,0.7102418065359526,0.7288003076214725,0.7381646653079633
0.30000000000000004,0.7977317621052249,0.8067568516974696,0.7638169338595016,0.7879864844774732,0.7952786000462938,0.7635406140009171,0.8031720641563902,0.738018601564328,0.7518513116881732,0.7311926855843836,0.6990909045288229,0.679476177840841,0.7141151146649002,0.7314016975636806
0.4,0.7913584335894546,0.8017145317899568,0.7586059365173159,0.7905526836272486,0.7983983484791743,0.7532219020968318,0.8023018604700762,0.727657108696893,0.7563880070281219,0.7183169015542286,0.669658981775435,0.657658168811674,0.693854470704763,0.7174188149673152
0.5,0.7803421787052423,0.794118746655777,0.7497425928400224,0.790106274938573,0.7935182763160948,0.7484384321090576,0.7967138323651161,0.7217626823287648,0.7572122305881379,0.7107123657684546,0.6434583076929832,0.6259584786286505,0.6810135010949292,0.7133765784889539
0.6,0.7660387838915246,0.788182574347606,0.738920044135903,0.7645344245615422,0.7857111582412633,0.743283451482812,0.7892994272243748,0.7049867422923697,0.7614379171065515,0.6954079779596491,0.6085406045916144,0.6026714892479897,0.6562616400916592,0.7066525338938768
0.7,0.7504914792490373,0.7773181542460733,0.7341192296666534,0.7586787958852492,0.7858035262303134,0.7414699338275099,0.7834019271506687,0.6849512943123274,0.7561814414675501,0.6800137940378894,0.581348189995151,0.5791406734677107,0.6298773905117845,0.6936788617503686
0.7999999999999999,0.7337321309498942,0.7706112032177306,0.7268481909360813,0.7307116192970999,0.7762767953420188,0.7287828690469693,0.7742490278622001,0.6667144659248372,0.7491263462359966,0.6650673047428531,0.5596427162273463,0.5490625825274265,0.6185977692424947,0.6901499654678587
0.8999999999999999,0.7020608568612949,0.7565982735811242,0.7168363791246464,0.7131823704793789,0.7694400900282091,0.7159240531261781,0.7694921548369775,0.6386374514087922,0.7529138415235042,0.6457127139126578,0.5255854625017329,0.523818834538665,0.5848138871272583,0.678730961059914
0.9999999999999999,0.680833281582168,0.7406473412133108,0.7037862720781449,0.6870632750521118,0.7530805116402485,0.698501819445516,0.7547877041740294,0.6006479245900838,0.746850486805962,0.6226469372405776,0.5,0.5082169245756561,0.5581775936899961,0.650212932522126
