Repair Level,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2
0.0,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125
0.1,0.9169642857142857,0.9080357142857143,0.9125,0.9029761904761905,0.9125,0.9029761904761905,0.9125,0.9125,0.9125,0.9122023809523809,0.9169642857142857,0.9125,0.9080357142857143,0.9217261904761904,0.9077380952380952,0.9029761904761905,0.9029761904761905,0.9261904761904762,0.8940476190476191,0.9125,0.8982142857142857,0.9029761904761905,0.9169642857142857,0.9032738095238095,0.9169642857142857,0.9169642857142857,0.9169642857142857,0.9169642857142857,0.9032738095238095,0.8976190476190476,0.9080357142857143
0.2,0.9029761904761905,0.9166666666666666,0.9214285714285715,0.9125,0.9217261904761904,0.9029761904761905,0.8886904761904761,0.89375,0.9032738095238095,0.9169642857142857,0.9080357142857143,0.9032738095238095,0.89375,0.8541666666666667,0.9122023809523809,0.9172619047619047,0.8985119047619048,0.9032738095238095,0.9074404761904762,0.8690476190476191,0.9029761904761905,0.8988095238095238,0.9077380952380952,0.9077380952380952,0.9119047619047619,0.8898809523809523,0.9032738095238095,0.9169642857142857,0.8666666666666667,0.8976190476190476,0.8892857142857142
0.30000000000000004,0.88125,0.9163690476190476,0.9172619047619047,0.9166666666666666,0.9172619047619047,0.89375,0.8702380952380953,0.893154761904762,0.8901785714285715,0.8943452380952381,0.9169642857142857,0.8758928571428571,0.9023809523809524,0.8464285714285714,0.8943452380952381,0.9169642857142857,0.8625,0.9071428571428571,0.9125,0.8511904761904762,0.912797619047619,0.8985119047619048,0.8940476190476191,0.8979166666666667,0.8901785714285715,0.8544642857142857,0.9122023809523809,0.9169642857142857,0.8806547619047619,0.8794642857142857,0.8982142857142857
0.4,0.8955357142857143,0.8982142857142857,0.9032738095238095,0.9122023809523809,0.9125,0.8803571428571428,0.8699404761904762,0.9169642857142857,0.8848214285714285,0.8943452380952381,0.9169642857142857,0.8895833333333334,0.8928571428571429,0.8110119047619048,0.8985119047619048,0.9217261904761904,0.8580357142857142,0.9211309523809523,0.9080357142857143,0.8193452380952381,0.9026785714285714,0.9029761904761905,0.8943452380952381,0.8979166666666667,0.899702380952381,0.8589285714285715,0.9032738095238095,0.9217261904761904,0.8818452380952381,0.8791666666666667,0.8613095238095239
0.5,0.868452380952381,0.9211309523809523,0.9080357142857143,0.9119047619047619,0.9220238095238096,0.8803571428571428,0.8511904761904762,0.9023809523809524,0.9083333333333333,0.9032738095238095,0.8985119047619048,0.8583333333333334,0.8934523809523809,0.7574404761904762,0.8889880952380953,0.9125,0.8622023809523809,0.9119047619047619,0.9217261904761904,0.7717261904761905,0.9074404761904762,0.89375,0.8940476190476191,0.8928571428571429,0.8901785714285715,0.819047619047619,0.9032738095238095,0.9166666666666666,0.8511904761904762,0.85625,0.8482142857142857
0.6,0.8773809523809524,0.8940476190476191,0.912797619047619,0.8720238095238095,0.9133928571428571,0.8547619047619048,0.7476190476190476,0.8544642857142857,0.8886904761904761,0.8955357142857143,0.8869047619047619,0.8511904761904762,0.8318452380952381,0.7127976190476191,0.8580357142857142,0.8946428571428572,0.8645833333333333,0.9035714285714286,0.8761904761904762,0.763095238095238,0.8720238095238095,0.881547619047619,0.8767857142857143,0.9252976190476191,0.9,0.8148809523809524,0.84375,0.8717261904761905,0.8785714285714286,0.8035714285714286,0.8020833333333334
0.7,0.8732142857142857,0.8988095238095238,0.9122023809523809,0.9038690476190476,0.8955357142857143,0.8675595238095238,0.7574404761904762,0.8642857142857143,0.8571428571428572,0.8726190476190476,0.9095238095238095,0.8380952380952381,0.8642857142857143,0.6639880952380952,0.8729166666666667,0.8991071428571429,0.8464285714285714,0.8622023809523809,0.8946428571428572,0.687202380952381,0.8904761904761904,0.8866071428571428,0.8764880952380952,0.8889880952380953,0.8907738095238096,0.7476190476190476,0.8526785714285714,0.8574404761904761,0.8553571428571428,0.7428571428571429,0.7559523809523809
0.7999999999999999,0.8380952380952381,0.8797619047619047,0.8901785714285715,0.8898809523809523,0.9,0.8455357142857143,0.6443452380952381,0.8541666666666667,0.8898809523809523,0.8818452380952381,0.8869047619047619,0.8202380952380952,0.8410714285714286,0.6375,0.8452380952380952,0.8994047619047619,0.7845238095238095,0.8895833333333334,0.8949404761904762,0.687202380952381,0.8630952380952381,0.8773809523809524,0.8630952380952381,0.8886904761904761,0.8645833333333333,0.7041666666666666,0.8574404761904761,0.8711309523809524,0.8556547619047619,0.6973214285714285,0.7113095238095238
0.8999999999999999,0.8428571428571429,0.875297619047619,0.8860119047619047,0.8985119047619048,0.9047619047619048,0.85,0.5767857142857142,0.8633928571428571,0.8755952380952381,0.8592261904761904,0.8729166666666667,0.7666666666666666,0.86875,0.6196428571428572,0.8592261904761904,0.8904761904761904,0.73125,0.8895833333333334,0.899702380952381,0.6157738095238096,0.88125,0.8821428571428571,0.8404761904761905,0.9077380952380952,0.8690476190476191,0.6553571428571429,0.8479166666666667,0.861904761904762,0.8375,0.5711309523809524,0.5830357142857143
0.9999999999999999,0.8154761904761905,0.8791666666666667,0.899702380952381,0.8991071428571429,0.8955357142857143,0.8407738095238095,0.5363095238095238,0.8589285714285715,0.8809523809523809,0.8642857142857143,0.8773809523809524,0.7529761904761905,0.8407738095238095,0.5883928571428572,0.8318452380952381,0.8952380952380953,0.7389880952380952,0.8848214285714285,0.9086309523809524,0.5711309523809525,0.8589285714285715,0.8678571428571429,0.8547619047619048,0.8973214285714286,0.8779761904761905,0.6232142857142857,0.8520833333333333,0.861904761904762,0.8235119047619047,0.5104166666666667,0.5366071428571428
