Repair Level,﻿WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
0.0,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826,0.8217391304347826
0.1,0.7619565217391304,0.8076086956521739,0.8217391304347826,0.816304347826087,0.8217391304347826,0.7934782608695652,0.8054347826086956,0.808695652173913,0.816304347826087,0.8195652173913044,0.8043478260869565,0.7869565217391304,0.7673913043478261,0.8119565217391305,0.7706521739130435,0.8184782608695652,0.816304347826087,0.8141304347826087,0.816304347826087,0.8173913043478261,0.816304347826087,0.8152173913043478,0.816304347826087,0.8152173913043478,0.8141304347826087,0.8141304347826087,0.8108695652173913
0.2,0.7086956521739131,0.7902173913043479,0.8217391304347826,0.8010869565217391,0.8217391304347826,0.7923913043478261,0.7956521739130434,0.7923913043478261,0.7989130434782609,0.816304347826087,0.7358695652173913,0.7663043478260869,0.716304347826087,0.8141304347826087,0.7543478260869565,0.8010869565217391,0.7967391304347826,0.775,0.7956521739130434,0.7934782608695652,0.7934782608695652,0.7945652173913044,0.7945652173913044,0.8010869565217391,0.7945652173913044,0.7902173913043479,0.8
0.30000000000000004,0.691304347826087,0.782608695652174,0.8217391304347826,0.7771739130434783,0.8217391304347826,0.775,0.7793478260869565,0.7913043478260869,0.7847826086956522,0.8108695652173913,0.7021739130434783,0.7869565217391304,0.716304347826087,0.7978260869565217,0.7326086956521739,0.7847826086956522,0.7945652173913044,0.7771739130434783,0.7913043478260869,0.7956521739130434,0.7967391304347826,0.7934782608695652,0.7913043478260869,0.7902173913043479,0.7956521739130434,0.7945652173913044,0.7869565217391304
0.4,0.6771739130434783,0.7608695652173914,0.8217391304347826,0.7804347826086957,0.8217391304347826,0.7597826086956522,0.7815217391304348,0.7902173913043479,0.7891304347826087,0.8076086956521739,0.6880434782608695,0.7456521739130435,0.683695652173913,0.7945652173913044,0.7184782608695652,0.7858695652173913,0.782608695652174,0.7706521739130435,0.7891304347826087,0.7956521739130434,0.7880434782608695,0.7880434782608695,0.7804347826086957,0.7913043478260869,0.7967391304347826,0.7793478260869565,0.7880434782608695
0.5,0.6717391304347826,0.7630434782608696,0.8217391304347826,0.7739130434782608,0.8217391304347826,0.7510869565217392,0.7706521739130435,0.7728260869565218,0.7847826086956522,0.8119565217391305,0.6630434782608695,0.717391304347826,0.6565217391304348,0.7869565217391304,0.7130434782608696,0.7782608695652173,0.7847826086956522,0.7641304347826087,0.7880434782608695,0.7880434782608695,0.782608695652174,0.7793478260869565,0.775,0.7869565217391304,0.7771739130434783,0.7782608695652173,0.7760869565217391
0.6,0.6771739130434783,0.7673913043478261,0.8217391304347826,0.7739130434782608,0.8217391304347826,0.7336956521739131,0.7434782608695653,0.7847826086956522,0.7608695652173914,0.7717391304347826,0.6684782608695652,0.6054347826086957,0.6358695652173914,0.775,0.6380434782608696,0.7619565217391304,0.7891304347826087,0.7510869565217392,0.8021739130434783,0.782608695652174,0.7891304347826087,0.783695652173913,0.7673913043478261,0.7793478260869565,0.7815217391304348,0.7663043478260869,0.7760869565217391
0.7,0.6434782608695652,0.7282608695652174,0.8217391304347826,0.7717391304347826,0.8217391304347826,0.7195652173913043,0.7391304347826086,0.7695652173913043,0.7663043478260869,0.7739130434782608,0.6641304347826087,0.5804347826086956,0.6304347826086957,0.7760869565217391,0.592391304347826,0.7641304347826087,0.7858695652173913,0.7336956521739131,0.7760869565217391,0.782608695652174,0.7815217391304348,0.7771739130434783,0.7619565217391304,0.7880434782608695,0.7673913043478261,0.7652173913043478,0.782608695652174
0.7999999999999999,0.6054347826086957,0.717391304347826,0.8217391304347826,0.7369565217391304,0.8217391304347826,0.7130434782608696,0.7195652173913043,0.758695652173913,0.725,0.7358695652173913,0.6423913043478261,0.5565217391304348,0.6141304347826086,0.7717391304347826,0.5793478260869566,0.7260869565217392,0.7815217391304348,0.7326086956521739,0.782608695652174,0.7880434782608695,0.7858695652173913,0.7771739130434783,0.7576086956521739,0.7728260869565218,0.7532608695652174,0.7630434782608696,0.7684782608695652
0.8999999999999999,0.5554347826086956,0.7086956521739131,0.8217391304347826,0.6978260869565217,0.8217391304347826,0.6771739130434783,0.7141304347826087,0.7326086956521739,0.7130434782608696,0.7010869565217391,0.6097826086956522,0.5402173913043479,0.6119565217391304,0.7663043478260869,0.5576086956521739,0.7336956521739131,0.7771739130434783,0.7065217391304348,0.7891304347826087,0.775,0.7663043478260869,0.7652173913043478,0.7641304347826087,0.7695652173913043,0.7641304347826087,0.7521739130434782,0.7630434782608696
0.9999999999999999,0.5543478260869565,0.6858695652173913,0.8217391304347826,0.7,0.8217391304347826,0.6565217391304348,0.7141304347826087,0.725,0.7021739130434783,0.7086956521739131,0.5858695652173913,0.5543478260869565,0.6097826086956522,0.782608695652174,0.55,0.725,0.7815217391304348,0.6967391304347826,0.7782608695652173,0.7760869565217391,0.7619565217391304,0.7608695652173914,0.7304347826086957,0.7608695652173914,0.7369565217391304,0.7510869565217392,0.7576086956521739
